Starting data collection at: 1521266401805
Connecting to database...
Connected
Spotify access token retrieved
Selected 102877 IDs from artist_info table
1521266403377: 102877 artists left
1521266404379: 102827 artists left
1521266405382: 102777 artists left
1521266406383: 102727 artists left
1521266407386: 102677 artists left
1521266408391: 102627 artists left
1521266409400: 102577 artists left
1521266410401: 102527 artists left
1521266411403: 102477 artists left
1521266412404: 102427 artists left
1521266413408: 102377 artists left
1521266414410: 102327 artists left
1521266415412: 102277 artists left
1521266416413: 102227 artists left
1521266417414: 102177 artists left
1521266418417: 102127 artists left
1521266419419: 102077 artists left
1521266420421: 102027 artists left
1521266421422: 101977 artists left
1521266422424: 101927 artists left
1521266423427: 101877 artists left
1521266424428: 101827 artists left
1521266425430: 101777 artists left
1521266426431: 101727 artists left
1521266427433: 101677 artists left
1521266428437: 101627 artists left
1521266429438: 101577 artists left
1521266430439: 101527 artists left
1521266431440: 101477 artists left
1521266432441: 101427 artists left
1521266433444: 101377 artists left
1521266434458: 101327 artists left
1521266435460: 101277 artists left
1521266436462: 101227 artists left
1521266437465: 101177 artists left
1521266438468: 101127 artists left
1521266439471: 101077 artists left
1521266440480: 101027 artists left
1521266441481: 100977 artists left
1521266442484: 100927 artists left
1521266443486: 100877 artists left
1521266444489: 100827 artists left
1521266445492: 100777 artists left
1521266446493: 100727 artists left
1521266447495: 100677 artists left
1521266448498: 100627 artists left
1521266449500: 100577 artists left
1521266450501: 100527 artists left
1521266451502: 100477 artists left
1521266452504: 100427 artists left
1521266453506: 100377 artists left
1521266454507: 100327 artists left
1521266455508: 100277 artists left
1521266456511: 100227 artists left
1521266457512: 100177 artists left
1521266458516: 100127 artists left
1521266459519: 100077 artists left
1521266460520: 100027 artists left
1521266461521: 99977 artists left
1521266462523: 99927 artists left
1521266463526: 99877 artists left
1521266464528: 99827 artists left
1521266465529: 99777 artists left
1521266466531: 99727 artists left
1521266467532: 99677 artists left
1521266468536: 99627 artists left
1521266469538: 99577 artists left
1521266470540: 99527 artists left
1521266471542: 99477 artists left
1521266472543: 99427 artists left
1521266473547: 99377 artists left
1521266474549: 99327 artists left
1521266475551: 99277 artists left
1521266476553: 99227 artists left
1521266477555: 99177 artists left
1521266478557: 99127 artists left
1521266479558: 99077 artists left
1521266480559: 99027 artists left
1521266481562: 98977 artists left
1521266482563: 98927 artists left
1521266483566: 98877 artists left
1521266484568: 98827 artists left
1521266485570: 98777 artists left
1521266486573: 98727 artists left
1521266487574: 98677 artists left
1521266488577: 98627 artists left
1521266489578: 98577 artists left
1521266490580: 98527 artists left
1521266491581: 98477 artists left
1521266492583: 98427 artists left
1521266493586: 98377 artists left
1521266494588: 98327 artists left
1521266495589: 98277 artists left
1521266496590: 98227 artists left
1521266497595: 98177 artists left
1521266498598: 98127 artists left
1521266499599: 98077 artists left
1521266500600: 98027 artists left
1521266501601: 97977 artists left
1521266502602: 97927 artists left
1521266503605: 97877 artists left
1521266504607: 97827 artists left
1521266505608: 97777 artists left
1521266506611: 97727 artists left
1521266507613: 97677 artists left
1521266508616: 97627 artists left
1521266509618: 97577 artists left
1521266510620: 97527 artists left
1521266511621: 97477 artists left
1521266512622: 97427 artists left
1521266513625: 97377 artists left
1521266514627: 97327 artists left
1521266515628: 97277 artists left
1521266516629: 97227 artists left
1521266517631: 97177 artists left
1521266518634: 97127 artists left
1521266519642: 97077 artists left
1521266520644: 97027 artists left
1521266521645: 96977 artists left
1521266522646: 96927 artists left
1521266523649: 96877 artists left
1521266524651: 96827 artists left
1521266525653: 96777 artists left
1521266526654: 96727 artists left
1521266527655: 96677 artists left
1521266528657: 96627 artists left
1521266529658: 96577 artists left
1521266530660: 96527 artists left
1521266531661: 96477 artists left
1521266532663: 96427 artists left
1521266533666: 96377 artists left
1521266534668: 96327 artists left
