Starting data collection at: 1520301601383
Connecting to database...
Connected
Spotify access token retrieved
Selected 102877 IDs from artist_info table
1520301602934: 102877 artists left
1520301603936: 102827 artists left
1520301604938: 102777 artists left
1520301605941: 102727 artists left
1520301606942: 102677 artists left
1520301607944: 102627 artists left
1520301608952: 102577 artists left
1520301609954: 102527 artists left
1520301610956: 102477 artists left
1520301611959: 102427 artists left
1520301612962: 102377 artists left
1520301613963: 102327 artists left
1520301614966: 102277 artists left
1520301615968: 102227 artists left
1520301616969: 102177 artists left
1520301617972: 102127 artists left
1520301618973: 102077 artists left
1520301619976: 102027 artists left
1520301620978: 101977 artists left
1520301621979: 101927 artists left
1520301622983: 101877 artists left
1520301623984: 101827 artists left
1520301624987: 101777 artists left
1520301626012: 101727 artists left
1520301627017: 101677 artists left
1520301628020: 101627 artists left
1520301629023: 101577 artists left
1520301630025: 101527 artists left
1520301631028: 101477 artists left
1520301632041: 101427 artists left
1520301633043: 101377 artists left
1520301634045: 101327 artists left
1520301635048: 101277 artists left
1520301636049: 101227 artists left
1520301637050: 101177 artists left
1520301638054: 101127 artists left
1520301639056: 101077 artists left
1520301640058: 101027 artists left
1520301641060: 100977 artists left
1520301642062: 100927 artists left
1520301643065: 100877 artists left
1520301644067: 100827 artists left
1520301645069: 100777 artists left
1520301646071: 100727 artists left
1520301647073: 100677 artists left
1520301648076: 100627 artists left
1520301649077: 100577 artists left
1520301650080: 100527 artists left
1520301651082: 100477 artists left
1520301652084: 100427 artists left
1520301653087: 100377 artists left
1520301654089: 100327 artists left
1520301655091: 100277 artists left
1520301656093: 100227 artists left
1520301657094: 100177 artists left
1520301658097: 100127 artists left
1520301659099: 100077 artists left
1520301660101: 100027 artists left
1520301661102: 99977 artists left
1520301662104: 99927 artists left
1520301663107: 99877 artists left
1520301664109: 99827 artists left
1520301665110: 99777 artists left
1520301666112: 99727 artists left
1520301667113: 99677 artists left
1520301668116: 99627 artists left
1520301669119: 99577 artists left
1520301670120: 99527 artists left
1520301671121: 99477 artists left
1520301672124: 99427 artists left
1520301673127: 99377 artists left
1520301674129: 99327 artists left
1520301675132: 99277 artists left
1520301676133: 99227 artists left
1520301677134: 99177 artists left
1520301678137: 99127 artists left
1520301679138: 99077 artists left
1520301680141: 99027 artists left
1520301681142: 98977 artists left
1520301682144: 98927 artists left
1520301683147: 98877 artists left
1520301684149: 98827 artists left
1520301685150: 98777 artists left
1520301686151: 98727 artists left
1520301687153: 98677 artists left
1520301688157: 98627 artists left
1520301689158: 98577 artists left
1520301690160: 98527 artists left
1520301691161: 98477 artists left
1520301692163: 98427 artists left
1520301693165: 98377 artists left
1520301694168: 98327 artists left
1520301695170: 98277 artists left
1520301696172: 98227 artists left
1520301697176: 98177 artists left
1520301698179: 98127 artists left
1520301699181: 98077 artists left
1520301700183: 98027 artists left
1520301701184: 97977 artists left
1520301702185: 97927 artists left
1520301703188: 97877 artists left
1520301704190: 97827 artists left
1520301705192: 97777 artists left
1520301706193: 97727 artists left
1520301707195: 97677 artists left
1520301708198: 97627 artists left
1520301709199: 97577 artists left
1520301710201: 97527 artists left
1520301711202: 97477 artists left
1520301712204: 97427 artists left
1520301713207: 97377 artists left
1520301714209: 97327 artists left
1520301715211: 97277 artists left
1520301716212: 97227 artists left
1520301717214: 97177 artists left
1520301718217: 97127 artists left
1520301719226: 97077 artists left
1520301720228: 97027 artists left
1520301721229: 96977 artists left
1520301722232: 96927 artists left
1520301723234: 96877 artists left
1520301724236: 96827 artists left
1520301725238: 96777 artists left
1520301726240: 96727 artists left
1520301727241: 96677 artists left
1520301728244: 96627 artists left
1520301729246: 96577 artists left
1520301730248: 96527 artists left
1520301731249: 96477 artists left
1520301732251: 96427 artists left
1520301733254: 96377 artists left
1520301734255: 96327 artists left
1520301735257: 96277 artists left
1520301736258: 96227 artists left
1520301737260: 96177 artists left
1520301738262: 96127 artists left
1520301739264: 96077 artists left
1520301740265: 96027 artists left
1520301741266: 95977 artists left
1520301742267: 95927 artists left
1520301743270: 95877 artists left
1520301744271: 95827 artists left
1520301745272: 95777 artists left
1520301746274: 95727 artists left
1520301747276: 95677 artists left
1520301748278: 95627 artists left
1520301749280: 95577 artists left
1520301750280: 95527 artists left
1520301751282: 95477 artists left
1520301752283: 95427 artists left
1520301753286: 95377 artists left
1520301754288: 95327 artists left
1520301755290: 95277 artists left
1520301756291: 95227 artists left
1520301757292: 95177 artists left
1520301758296: 95127 artists left
1520301759297: 95077 artists left
1520301760299: 95027 artists left
1520301761301: 94977 artists left
1520301762303: 94927 artists left
1520301763305: 94877 artists left
1520301764306: 94827 artists left
1520301765307: 94777 artists left
1520301766310: 94727 artists left
1520301767311: 94677 artists left
1520301768315: 94627 artists left
1520301769316: 94577 artists left
1520301770317: 94527 artists left
1520301771319: 94477 artists left
1520301772320: 94427 artists left
1520301773324: 94377 artists left
1520301774325: 94327 artists left
1520301775326: 94277 artists left
1520301776328: 94227 artists left
1520301777330: 94177 artists left
1520301778332: 94127 artists left
1520301779334: 94077 artists left
1520301780335: 94027 artists left
1520301781336: 93977 artists left
1520301782337: 93927 artists left
1520301783340: 93877 artists left
1520301784341: 93827 artists left
1520301785343: 93777 artists left
1520301786345: 93727 artists left
1520301787347: 93677 artists left
1520301788349: 93627 artists left
1520301789350: 93577 artists left
1520301790352: 93527 artists left
1520301791354: 93477 artists left
1520301792356: 93427 artists left
1520301793359: 93377 artists left
1520301794360: 93327 artists left
1520301795362: 93277 artists left
1520301796364: 93227 artists left
1520301797365: 93177 artists left
1520301798369: 93127 artists left
1520301799371: 93077 artists left
1520301800373: 93027 artists left
1520301801375: 92977 artists left
1520301802377: 92927 artists left
1520301803379: 92877 artists left
1520301804381: 92827 artists left
1520301805383: 92777 artists left
1520301806384: 92727 artists left
1520301807385: 92677 artists left
1520301808387: 92627 artists left
1520301809388: 92577 artists left
1520301810389: 92527 artists left
1520301811391: 92477 artists left
1520301812393: 92427 artists left
1520301813396: 92377 artists left
1520301814398: 92327 artists left
1520301815399: 92277 artists left
1520301816401: 92227 artists left
1520301817403: 92177 artists left
1520301818406: 92127 artists left
1520301819408: 92077 artists left
1520301820409: 92027 artists left
1520301821410: 91977 artists left
1520301822413: 91927 artists left
1520301823415: 91877 artists left
1520301824418: 91827 artists left
1520301825419: 91777 artists left
1520301826421: 91727 artists left
1520301827422: 91677 artists left
1520301828426: 91627 artists left
1520301829427: 91577 artists left
1520301830429: 91527 artists left
1520301831431: 91477 artists left
1520301832432: 91427 artists left
1520301833436: 91377 artists left
1520301834438: 91327 artists left
1520301835438: 91277 artists left
1520301836439: 91227 artists left
1520301837440: 91177 artists left
1520301838443: 91127 artists left
1520301839444: 91077 artists left
1520301840445: 91027 artists left
1520301841447: 90977 artists left
1520301842448: 90927 artists left
1520301843453: 90877 artists left
1520301844454: 90827 artists left
1520301845456: 90777 artists left
1520301846458: 90727 artists left
1520301847459: 90677 artists left
1520301848462: 90627 artists left
1520301849464: 90577 artists left
1520301850465: 90527 artists left
1520301851469: 90477 artists left
1520301852470: 90427 artists left
1520301853474: 90377 artists left
1520301854475: 90327 artists left
1520301855476: 90277 artists left
1520301856478: 90227 artists left
1520301857480: 90177 artists left
1520301858483: 90127 artists left
1520301859485: 90077 artists left
1520301860486: 90027 artists left
1520301861488: 89977 artists left
1520301862490: 89927 artists left
1520301863493: 89877 artists left
1520301864495: 89827 artists left
1520301865496: 89777 artists left
1520301866497: 89727 artists left
1520301867499: 89677 artists left
1520301868502: 89627 artists left
1520301869504: 89577 artists left
1520301870506: 89527 artists left
1520301871508: 89477 artists left
1520301872509: 89427 artists left
1520301873512: 89377 artists left
1520301874514: 89327 artists left
1520301875515: 89277 artists left
1520301876516: 89227 artists left
1520301877517: 89177 artists left
1520301878521: 89127 artists left
1520301879522: 89077 artists left
1520301880526: 89027 artists left
1520301881527: 88977 artists left
1520301882529: 88927 artists left
1520301883532: 88877 artists left
1520301884533: 88827 artists left
1520301885535: 88777 artists left
1520301886536: 88727 artists left
1520301887538: 88677 artists left
1520301888540: 88627 artists left
1520301889542: 88577 artists left
1520301890543: 88527 artists left
1520301891545: 88477 artists left
1520301892545: 88427 artists left
1520301893548: 88377 artists left
1520301894549: 88327 artists left
1520301895551: 88277 artists left
1520301896553: 88227 artists left
1520301897554: 88177 artists left
1520301898560: 88127 artists left
1520301899561: 88077 artists left
1520301900562: 88027 artists left
1520301901563: 87977 artists left
1520301902565: 87927 artists left
1520301903567: 87877 artists left
1520301904569: 87827 artists left
1520301905571: 87777 artists left
1520301906572: 87727 artists left
1520301907574: 87677 artists left
1520301908576: 87627 artists left
1520301909578: 87577 artists left
1520301910580: 87527 artists left
1520301911581: 87477 artists left
1520301912583: 87427 artists left
1520301913586: 87377 artists left
1520301914588: 87327 artists left
1520301915589: 87277 artists left
1520301916592: 87227 artists left
1520301917593: 87177 artists left
1520301918595: 87127 artists left
1520301919596: 87077 artists left
1520301920597: 87027 artists left
1520301921599: 86977 artists left
1520301922600: 86927 artists left
1520301923604: 86877 artists left
1520301924606: 86827 artists left
1520301925608: 86777 artists left
1520301926608: 86727 artists left
1520301927610: 86677 artists left
1520301928613: 86627 artists left
1520301929615: 86577 artists left
1520301930616: 86527 artists left
1520301931618: 86477 artists left
1520301932620: 86427 artists left
1520301933622: 86377 artists left
1520301934624: 86327 artists left
1520301935625: 86277 artists left
1520301936627: 86227 artists left
1520301937628: 86177 artists left
1520301938631: 86127 artists left
1520301939633: 86077 artists left
1520301940635: 86027 artists left
1520301941636: 85977 artists left
1520301942637: 85927 artists left
1520301943641: 85877 artists left
1520301944642: 85827 artists left
1520301945644: 85777 artists left
1520301946645: 85727 artists left
1520301947647: 85677 artists left
1520301948650: 85627 artists left
1520301949652: 85577 artists left
1520301950653: 85527 artists left
1520301951656: 85477 artists left
1520301952657: 85427 artists left
1520301953660: 85377 artists left
1520301954661: 85327 artists left
1520301955663: 85277 artists left
1520301956664: 85227 artists left
1520301957666: 85177 artists left
1520301958668: 85127 artists left
1520301959670: 85077 artists left
1520301960671: 85027 artists left
1520301961673: 84977 artists left
1520301962674: 84927 artists left
1520301963677: 84877 artists left
1520301964679: 84827 artists left
1520301965681: 84777 artists left
1520301966682: 84727 artists left
1520301967684: 84677 artists left
1520301968686: 84627 artists left
1520301969688: 84577 artists left
1520301970689: 84527 artists left
1520301971691: 84477 artists left
1520301972692: 84427 artists left
1520301973694: 84377 artists left
1520301974695: 84327 artists left
1520301975697: 84277 artists left
1520301976699: 84227 artists left
1520301977700: 84177 artists left
1520301978702: 84127 artists left
1520301979704: 84077 artists left
1520301980705: 84027 artists left
1520301981706: 83977 artists left
1520301982708: 83927 artists left
1520301983710: 83877 artists left
1520301984712: 83827 artists left
1520301985714: 83777 artists left
1520301986714: 83727 artists left
1520301987716: 83677 artists left
1520301988718: 83627 artists left
1520301989720: 83577 artists left
1520301990722: 83527 artists left
1520301991724: 83477 artists left
1520301992726: 83427 artists left
1520301993729: 83377 artists left
1520301994731: 83327 artists left
1520301995733: 83277 artists left
1520301996735: 83227 artists left
1520301997736: 83177 artists left
1520301998738: 83127 artists left
1520301999739: 83077 artists left
1520302000740: 83027 artists left
1520302001742: 82977 artists left
1520302002744: 82927 artists left
1520302003747: 82877 artists left
1520302004749: 82827 artists left
1520302005750: 82777 artists left
1520302006752: 82727 artists left
1520302007754: 82677 artists left
1520302008758: 82627 artists left
1520302009759: 82577 artists left
1520302010762: 82527 artists left
1520302011763: 82477 artists left
1520302012764: 82427 artists left
1520302013768: 82377 artists left
1520302014770: 82327 artists left
1520302015772: 82277 artists left
1520302016774: 82227 artists left
1520302017776: 82177 artists left
1520302018779: 82127 artists left
1520302019781: 82077 artists left
1520302020782: 82027 artists left
1520302021784: 81977 artists left
1520302022786: 81927 artists left
1520302023789: 81877 artists left
1520302024791: 81827 artists left
1520302025792: 81777 artists left
1520302026793: 81727 artists left
1520302027794: 81677 artists left
1520302028797: 81627 artists left
1520302029798: 81577 artists left
1520302030799: 81527 artists left
1520302031800: 81477 artists left
1520302032802: 81427 artists left
1520302033805: 81377 artists left
1520302034807: 81327 artists left
1520302035808: 81277 artists left
1520302036809: 81227 artists left
1520302037810: 81177 artists left
1520302038813: 81127 artists left
1520302039815: 81077 artists left
1520302040816: 81027 artists left
1520302041817: 80977 artists left
1520302042819: 80927 artists left
1520302043821: 80877 artists left
1520302044823: 80827 artists left
1520302045825: 80777 artists left
1520302046826: 80727 artists left
1520302047828: 80677 artists left
1520302048830: 80627 artists left
1520302049832: 80577 artists left
1520302050833: 80527 artists left
1520302051834: 80477 artists left
1520302052836: 80427 artists left
1520302053839: 80377 artists left
1520302054841: 80327 artists left
1520302055843: 80277 artists left
1520302056845: 80227 artists left
1520302057847: 80177 artists left
1520302058850: 80127 artists left
1520302059851: 80077 artists left
1520302060853: 80027 artists left
1520302061855: 79977 artists left
1520302062856: 79927 artists left
1520302063859: 79877 artists left
1520302064861: 79827 artists left
1520302065864: 79777 artists left
1520302066865: 79727 artists left
1520302067867: 79677 artists left
1520302068869: 79627 artists left
1520302069871: 79577 artists left
1520302070872: 79527 artists left
1520302071874: 79477 artists left
1520302072875: 79427 artists left
1520302073877: 79377 artists left
1520302074878: 79327 artists left
1520302075879: 79277 artists left
1520302076881: 79227 artists left
1520302077883: 79177 artists left
1520302078886: 79127 artists left
1520302079887: 79077 artists left
1520302080889: 79027 artists left
1520302081891: 78977 artists left
1520302082893: 78927 artists left
1520302083895: 78877 artists left
1520302084897: 78827 artists left
1520302085898: 78777 artists left
1520302086900: 78727 artists left
1520302087902: 78677 artists left
1520302088904: 78627 artists left
1520302089905: 78577 artists left
1520302090906: 78527 artists left
1520302091908: 78477 artists left
1520302092910: 78427 artists left
1520302093912: 78377 artists left
1520302094914: 78327 artists left
1520302095916: 78277 artists left
1520302096918: 78227 artists left
1520302097920: 78177 artists left
1520302098922: 78127 artists left
1520302099923: 78077 artists left
1520302100924: 78027 artists left
1520302101925: 77977 artists left
1520302102927: 77927 artists left
1520302103930: 77877 artists left
1520302104932: 77827 artists left
1520302105933: 77777 artists left
1520302106934: 77727 artists left
1520302107936: 77677 artists left
1520302108938: 77627 artists left
1520302109940: 77577 artists left
1520302110942: 77527 artists left
1520302111943: 77477 artists left
