Starting data collection at: 1522648801644
Connecting to database...
Connected
Spotify access token retrieved
Selected 191751 IDs from artist_info table
1522648803868: 191751 artists left
1522648804870: 191701 artists left
1522648805871: 191651 artists left
1522648806873: 191601 artists left
1522648807873: 191551 artists left
1522648808875: 191501 artists left
1522648809883: 191451 artists left
1522648810884: 191401 artists left
1522648811885: 191351 artists left
1522648812887: 191301 artists left
1522648813887: 191251 artists left
1522648814889: 191201 artists left
1522648815890: 191151 artists left
1522648816891: 191101 artists left
1522648817894: 191051 artists left
1522648818895: 191001 artists left
1522648819896: 190951 artists left
1522648820897: 190901 artists left
1522648821898: 190851 artists left
1522648822900: 190801 artists left
1522648823901: 190751 artists left
1522648824902: 190701 artists left
1522648825903: 190651 artists left
1522648826904: 190601 artists left
1522648827905: 190551 artists left
1522648828906: 190501 artists left
1522648829907: 190451 artists left
1522648830908: 190401 artists left
1522648831909: 190351 artists left
1522648832910: 190301 artists left
1522648833911: 190251 artists left
1522648834912: 190201 artists left
1522648835913: 190151 artists left
1522648836913: 190101 artists left
1522648837916: 190051 artists left
1522648838917: 190001 artists left
1522648839918: 189951 artists left
1522648840918: 189901 artists left
1522648841919: 189851 artists left
1522648842922: 189801 artists left
1522648843923: 189751 artists left
1522648844924: 189701 artists left
1522648845925: 189651 artists left
1522648846926: 189601 artists left
1522648847928: 189551 artists left
1522648848928: 189501 artists left
1522648849930: 189451 artists left
1522648850930: 189401 artists left
1522648851954: 189351 artists left
1522648852956: 189301 artists left
1522648853957: 189251 artists left
1522648854958: 189201 artists left
1522648855959: 189151 artists left
1522648856961: 189101 artists left
1522648857964: 189051 artists left
1522648858965: 189001 artists left
1522648859966: 188951 artists left
1522648860967: 188901 artists left
1522648861968: 188851 artists left
1522648862971: 188801 artists left
1522648863971: 188751 artists left
1522648864973: 188701 artists left
1522648865974: 188651 artists left
1522648866975: 188601 artists left
1522648867977: 188551 artists left
1522648868978: 188501 artists left
1522648869979: 188451 artists left
1522648870980: 188401 artists left
1522648871981: 188351 artists left
1522648872983: 188301 artists left
1522648873984: 188251 artists left
1522648874985: 188201 artists left
1522648875985: 188151 artists left
1522648876988: 188101 artists left
1522648877990: 188051 artists left
1522648878991: 188001 artists left
1522648879992: 187951 artists left
1522648880993: 187901 artists left
1522648881996: 187851 artists left
1522648882998: 187801 artists left
1522648883999: 187751 artists left
1522648885000: 187701 artists left
1522648886001: 187651 artists left
1522648887003: 187601 artists left
1522648888006: 187551 artists left
1522648889008: 187501 artists left
1522648890009: 187451 artists left
1522648891010: 187401 artists left
1522648892010: 187351 artists left
1522648893013: 187301 artists left
1522648894014: 187251 artists left
1522648895015: 187201 artists left
1522648896016: 187151 artists left
1522648897017: 187101 artists left
1522648898022: 187051 artists left
1522648899024: 187001 artists left
1522648900025: 186951 artists left
1522648901025: 186901 artists left
1522648902026: 186851 artists left
1522648903027: 186801 artists left
1522648904030: 186751 artists left
1522648905031: 186701 artists left
1522648906031: 186651 artists left
1522648907032: 186601 artists left
1522648908034: 186551 artists left
1522648909035: 186501 artists left
1522648910036: 186451 artists left
1522648911037: 186401 artists left
1522648912038: 186351 artists left
1522648913040: 186301 artists left
1522648914041: 186251 artists left
1522648915042: 186201 artists left
1522648916043: 186151 artists left
1522648917044: 186101 artists left
1522648918045: 186051 artists left
1522648919046: 186001 artists left
1522648920054: 185951 artists left
1522648921055: 185901 artists left
1522648922056: 185851 artists left
1522648923058: 185801 artists left
1522648924059: 185751 artists left
1522648925059: 185701 artists left
1522648926060: 185651 artists left
1522648927061: 185601 artists left
1522648928063: 185551 artists left
1522648929064: 185501 artists left
1522648930065: 185451 artists left
1522648931066: 185401 artists left
1522648932067: 185351 artists left
1522648933069: 185301 artists left
1522648934070: 185251 artists left
1522648935070: 185201 artists left
1522648936071: 185151 artists left
1522648937072: 185101 artists left
1522648938073: 185051 artists left
1522648939074: 185001 artists left
1522648940075: 184951 artists left
1522648941076: 184901 artists left
1522648942076: 184851 artists left
1522648943078: 184801 artists left
1522648944079: 184751 artists left
1522648945080: 184701 artists left
1522648946080: 184651 artists left
1522648947081: 184601 artists left
1522648948083: 184551 artists left
1522648949084: 184501 artists left
1522648950084: 184451 artists left
1522648951085: 184401 artists left
1522648952086: 184351 artists left
1522648953088: 184301 artists left
1522648954090: 184251 artists left
1522648955091: 184201 artists left
1522648956092: 184151 artists left
1522648957093: 184101 artists left
1522648958095: 184051 artists left
1522648959096: 184001 artists left
1522648960097: 183951 artists left
1522648961098: 183901 artists left
1522648962100: 183851 artists left
1522648963102: 183801 artists left
1522648964104: 183751 artists left
1522648965105: 183701 artists left
1522648966106: 183651 artists left
1522648967107: 183601 artists left
1522648968109: 183551 artists left
1522648969110: 183501 artists left
1522648970111: 183451 artists left
1522648971111: 183401 artists left
1522648972112: 183351 artists left
1522648973114: 183301 artists left
1522648974115: 183251 artists left
1522648975116: 183201 artists left
1522648976117: 183151 artists left
1522648977118: 183101 artists left
1522648978120: 183051 artists left
1522648979121: 183001 artists left
1522648980122: 182951 artists left
1522648981122: 182901 artists left
1522648982122: 182851 artists left
1522648983126: 182801 artists left
1522648984127: 182751 artists left
1522648985128: 182701 artists left
1522648986128: 182651 artists left
1522648987128: 182601 artists left
1522648988130: 182551 artists left
1522648989131: 182501 artists left
1522648990132: 182451 artists left
1522648991133: 182401 artists left
1522648992132: 182351 artists left
1522648993136: 182301 artists left
1522648994137: 182251 artists left
1522648995138: 182201 artists left
1522648996138: 182151 artists left
1522648997139: 182101 artists left
1522648998143: 182051 artists left
1522648999144: 182001 artists left
1522649000145: 181951 artists left
1522649001146: 181901 artists left
1522649002146: 181851 artists left
1522649003148: 181801 artists left
1522649004149: 181751 artists left
1522649005150: 181701 artists left
1522649006152: 181651 artists left
1522649007153: 181601 artists left
1522649008155: 181551 artists left
1522649009155: 181501 artists left
1522649010156: 181451 artists left
1522649011156: 181401 artists left
1522649012157: 181351 artists left
1522649013159: 181301 artists left
1522649014160: 181251 artists left
1522649015161: 181201 artists left
1522649016161: 181151 artists left
1522649017162: 181101 artists left
1522649018164: 181051 artists left
1522649019167: 181001 artists left
1522649020168: 180951 artists left
1522649021169: 180901 artists left
1522649022170: 180851 artists left
1522649023172: 180801 artists left
1522649024174: 180751 artists left
1522649025173: 180701 artists left
1522649026174: 180651 artists left
1522649027173: 180601 artists left
1522649028175: 180551 artists left
1522649029176: 180501 artists left
1522649030177: 180451 artists left
1522649031178: 180401 artists left
1522649032179: 180351 artists left
1522649033181: 180301 artists left
1522649034181: 180251 artists left
1522649035182: 180201 artists left
1522649036183: 180151 artists left
1522649037184: 180101 artists left
1522649038187: 180051 artists left
1522649039187: 180001 artists left
1522649040188: 179951 artists left
1522649041187: 179901 artists left
1522649042188: 179851 artists left
1522649043191: 179801 artists left
1522649044192: 179751 artists left
1522649045193: 179701 artists left
1522649046194: 179651 artists left
1522649047195: 179601 artists left
1522649048197: 179551 artists left
1522649049198: 179501 artists left
1522649050199: 179451 artists left
1522649051200: 179401 artists left
1522649052201: 179351 artists left
1522649053203: 179301 artists left
1522649054205: 179251 artists left
1522649055206: 179201 artists left
1522649056206: 179151 artists left
1522649057209: 179101 artists left
1522649058211: 179051 artists left
1522649059211: 179001 artists left
1522649060212: 178951 artists left
1522649061212: 178901 artists left
1522649062214: 178851 artists left
1522649063216: 178801 artists left
1522649064216: 178751 artists left
1522649065217: 178701 artists left
1522649066217: 178651 artists left
1522649067219: 178601 artists left
1522649068221: 178551 artists left
1522649069222: 178501 artists left
1522649070223: 178451 artists left
1522649071224: 178401 artists left
1522649072226: 178351 artists left
1522649073228: 178301 artists left
1522649074228: 178251 artists left
1522649075229: 178201 artists left
1522649076230: 178151 artists left
1522649077231: 178101 artists left
1522649078233: 178051 artists left
1522649079234: 178001 artists left
1522649080236: 177951 artists left
1522649081239: 177901 artists left
1522649082240: 177851 artists left
1522649083242: 177801 artists left
1522649084243: 177751 artists left
1522649085245: 177701 artists left
1522649086246: 177651 artists left
1522649087246: 177601 artists left
1522649088248: 177551 artists left
1522649089249: 177501 artists left
1522649090250: 177451 artists left
1522649091252: 177401 artists left
1522649092253: 177351 artists left
1522649093255: 177301 artists left
1522649094256: 177251 artists left
1522649095257: 177201 artists left
1522649096259: 177151 artists left
1522649097260: 177101 artists left
1522649098262: 177051 artists left
1522649099263: 177001 artists left
1522649100264: 176951 artists left
1522649101265: 176901 artists left
1522649102266: 176851 artists left
1522649103268: 176801 artists left
1522649104270: 176751 artists left
1522649105271: 176701 artists left
1522649106272: 176651 artists left
1522649107273: 176601 artists left
1522649108275: 176551 artists left
1522649109275: 176501 artists left
1522649110276: 176451 artists left
1522649111279: 176401 artists left
1522649112280: 176351 artists left
1522649113282: 176301 artists left
1522649114283: 176251 artists left
1522649115284: 176201 artists left
1522649116285: 176151 artists left
1522649117285: 176101 artists left
1522649118288: 176051 artists left
1522649119290: 176001 artists left
1522649120291: 175951 artists left
1522649121292: 175901 artists left
1522649122295: 175851 artists left
1522649123297: 175801 artists left
1522649124297: 175751 artists left
1522649125298: 175701 artists left
1522649126299: 175651 artists left
1522649127299: 175601 artists left
1522649128302: 175551 artists left
1522649129303: 175501 artists left
1522649130302: 175451 artists left
1522649131303: 175401 artists left
1522649132305: 175351 artists left
1522649133307: 175301 artists left
1522649134308: 175251 artists left
1522649135309: 175201 artists left
1522649136310: 175151 artists left
1522649137311: 175101 artists left
1522649138313: 175051 artists left
1522649139314: 175001 artists left
1522649140315: 174951 artists left
1522649141316: 174901 artists left
1522649142317: 174851 artists left
1522649143319: 174801 artists left
1522649144319: 174751 artists left
1522649145320: 174701 artists left
