Starting data collection at: 1519696801839
Connecting to database...
Connected
Spotify access token retrieved
Selected 76516 IDs from artist_info table
1519696803242: 76516 artists left
1519696804246: 76466 artists left
1519696805249: 76416 artists left
1519696806252: 76366 artists left
1519696807254: 76316 artists left
1519696808256: 76266 artists left
1519696809264: 76216 artists left
1519696810266: 76166 artists left
1519696811268: 76116 artists left
1519696812270: 76066 artists left
1519696813272: 76016 artists left
1519696814274: 75966 artists left
1519696815277: 75916 artists left
1519696816279: 75866 artists left
1519696817280: 75816 artists left
1519696818300: 75766 artists left
1519696819304: 75716 artists left
1519696820307: 75666 artists left
1519696821308: 75616 artists left
1519696822311: 75566 artists left
1519696823312: 75516 artists left
1519696824320: 75466 artists left
1519696825322: 75416 artists left
1519696826324: 75366 artists left
1519696827325: 75316 artists left
1519696828326: 75266 artists left
1519696829327: 75216 artists left
1519696830331: 75166 artists left
1519696831332: 75116 artists left
1519696832333: 75066 artists left
1519696833334: 75016 artists left
1519696834335: 74966 artists left
1519696835338: 74916 artists left
1519696836340: 74866 artists left
1519696837341: 74816 artists left
1519696838344: 74766 artists left
1519696839346: 74716 artists left
1519696840348: 74666 artists left
1519696841351: 74616 artists left
1519696842353: 74566 artists left
1519696843354: 74516 artists left
1519696844357: 74466 artists left
1519696845359: 74416 artists left
1519696846360: 74366 artists left
1519696847362: 74316 artists left
1519696848364: 74266 artists left
1519696849366: 74216 artists left
1519696850369: 74166 artists left
1519696851370: 74116 artists left
1519696852372: 74066 artists left
1519696853374: 74016 artists left
1519696854377: 73966 artists left
1519696855380: 73916 artists left
1519696856382: 73866 artists left
1519696857384: 73816 artists left
1519696858386: 73766 artists left
1519696859388: 73716 artists left
1519696860391: 73666 artists left
1519696861393: 73616 artists left
1519696862397: 73566 artists left
1519696863398: 73516 artists left
1519696864399: 73466 artists left
1519696865403: 73416 artists left
1519696866405: 73366 artists left
1519696867408: 73316 artists left
1519696868409: 73266 artists left
1519696869412: 73216 artists left
1519696870415: 73166 artists left
1519696871417: 73116 artists left
1519696872419: 73066 artists left
1519696873420: 73016 artists left
1519696874421: 72966 artists left
1519696875425: 72916 artists left
1519696876426: 72866 artists left
1519696877429: 72816 artists left
1519696878431: 72766 artists left
1519696879433: 72716 artists left
1519696880435: 72666 artists left
1519696881438: 72616 artists left
1519696882440: 72566 artists left
1519696883441: 72516 artists left
1519696884442: 72466 artists left
1519696885445: 72416 artists left
1519696886447: 72366 artists left
1519696887448: 72316 artists left
1519696888450: 72266 artists left
1519696889452: 72216 artists left
1519696890456: 72166 artists left
1519696891458: 72116 artists left
1519696892460: 72066 artists left
1519696893462: 72016 artists left
1519696894464: 71966 artists left
1519696895467: 71916 artists left
1519696896468: 71866 artists left
1519696897473: 71816 artists left
1519696898475: 71766 artists left
1519696899477: 71716 artists left
1519696900480: 71666 artists left
1519696901482: 71616 artists left
1519696902484: 71566 artists left
1519696903486: 71516 artists left
1519696904488: 71466 artists left
1519696905490: 71416 artists left
1519696906492: 71366 artists left
1519696907493: 71316 artists left
1519696908494: 71266 artists left
1519696909496: 71216 artists left
1519696910498: 71166 artists left
1519696911500: 71116 artists left
1519696912502: 71066 artists left
1519696913503: 71016 artists left
1519696914505: 70966 artists left
1519696915508: 70916 artists left
1519696916510: 70866 artists left
1519696917511: 70816 artists left
1519696918512: 70766 artists left
1519696919522: 70716 artists left
1519696920525: 70666 artists left
1519696921527: 70616 artists left
1519696922528: 70566 artists left
1519696923530: 70516 artists left
1519696924532: 70466 artists left
1519696925535: 70416 artists left
1519696926537: 70366 artists left
1519696927539: 70316 artists left
1519696928541: 70266 artists left
1519696929543: 70216 artists left
1519696930546: 70166 artists left
1519696931548: 70116 artists left
1519696932549: 70066 artists left
1519696933551: 70016 artists left
1519696934553: 69966 artists left
1519696935555: 69916 artists left
1519696936556: 69866 artists left
1519696937558: 69816 artists left
1519696938560: 69766 artists left
1519696939562: 69716 artists left
1519696940565: 69666 artists left
