Starting data collection at: 1523426403316
Connecting to database...
Connected
Spotify access token retrieved
Selected 213486 IDs from artist_info table
1523426405192: 213486 artists left
1523426406194: 213436 artists left
1523426407196: 213386 artists left
1523426408198: 213336 artists left
1523426409199: 213286 artists left
1523426410200: 213236 artists left
1523426411210: 213186 artists left
1523426412211: 213136 artists left
1523426413214: 213086 artists left
1523426414215: 213036 artists left
1523426415216: 212986 artists left
1523426416217: 212936 artists left
1523426417219: 212886 artists left
1523426418222: 212836 artists left
1523426419223: 212786 artists left
1523426420223: 212736 artists left
1523426421225: 212686 artists left
1523426422225: 212636 artists left
1523426423228: 212586 artists left
1523426424229: 212536 artists left
1523426425230: 212486 artists left
1523426426231: 212436 artists left
1523426427232: 212386 artists left
1523426428235: 212336 artists left
1523426429236: 212286 artists left
1523426430237: 212236 artists left
1523426431239: 212186 artists left
1523426432241: 212136 artists left
1523426433243: 212086 artists left
1523426434244: 212036 artists left
1523426435246: 211986 artists left
1523426436247: 211936 artists left
1523426437249: 211886 artists left
1523426438252: 211836 artists left
1523426439253: 211786 artists left
1523426440255: 211736 artists left
1523426441256: 211686 artists left
1523426442257: 211636 artists left
1523426443259: 211586 artists left
1523426444260: 211536 artists left
1523426445268: 211486 artists left
1523426446270: 211436 artists left
1523426447271: 211386 artists left
1523426448275: 211336 artists left
1523426449277: 211286 artists left
1523426450279: 211236 artists left
1523426451286: 211186 artists left
1523426452287: 211136 artists left
1523426453289: 211086 artists left
1523426454290: 211036 artists left
1523426455291: 210986 artists left
1523426456293: 210936 artists left
1523426457294: 210886 artists left
1523426458296: 210836 artists left
1523426459298: 210786 artists left
1523426460300: 210736 artists left
1523426461302: 210686 artists left
1523426462303: 210636 artists left
1523426463306: 210586 artists left
1523426464308: 210536 artists left
1523426465309: 210486 artists left
1523426466310: 210436 artists left
1523426467312: 210386 artists left
1523426468314: 210336 artists left
1523426469315: 210286 artists left
1523426470318: 210236 artists left
1523426471319: 210186 artists left
1523426472320: 210136 artists left
1523426473323: 210086 artists left
1523426474324: 210036 artists left
1523426475325: 209986 artists left
1523426476326: 209936 artists left
1523426477327: 209886 artists left
1523426478329: 209836 artists left
1523426479330: 209786 artists left
1523426480331: 209736 artists left
1523426481333: 209686 artists left
1523426482334: 209636 artists left
1523426483336: 209586 artists left
1523426484337: 209536 artists left
1523426485338: 209486 artists left
1523426486339: 209436 artists left
1523426487339: 209386 artists left
1523426488342: 209336 artists left
1523426489344: 209286 artists left
1523426490345: 209236 artists left
1523426491346: 209186 artists left
