Starting data collection at: 1519351201645
Connecting to database...
Connected
Spotify access token retrieved
Selected 57963 IDs from artist_info table
1519351203022: 57963 artists left
1519351204025: 57913 artists left
1519351205026: 57863 artists left
1519351206029: 57813 artists left
1519351207030: 57763 artists left
1519351208032: 57713 artists left
1519351209044: 57663 artists left
1519351210046: 57613 artists left
1519351211047: 57563 artists left
1519351212048: 57513 artists left
1519351213051: 57463 artists left
1519351214053: 57413 artists left
1519351215054: 57363 artists left
1519351216056: 57313 artists left
1519351217057: 57263 artists left
1519351218077: 57213 artists left
1519351219079: 57163 artists left
1519351220081: 57113 artists left
1519351221082: 57063 artists left
1519351222084: 57013 artists left
1519351223088: 56963 artists left
1519351224096: 56913 artists left
1519351225097: 56863 artists left
1519351226099: 56813 artists left
1519351227101: 56763 artists left
1519351228104: 56713 artists left
1519351229106: 56663 artists left
1519351230108: 56613 artists left
1519351231110: 56563 artists left
1519351232112: 56513 artists left
1519351233114: 56463 artists left
1519351234116: 56413 artists left
1519351235118: 56363 artists left
1519351236119: 56313 artists left
1519351237120: 56263 artists left
1519351238122: 56213 artists left
1519351239125: 56163 artists left
1519351240127: 56113 artists left
1519351241129: 56063 artists left
1519351242131: 56013 artists left
1519351243134: 55963 artists left
1519351244137: 55913 artists left
1519351245139: 55863 artists left
1519351246140: 55813 artists left
1519351247142: 55763 artists left
1519351248144: 55713 artists left
1519351249147: 55663 artists left
1519351250148: 55613 artists left
1519351251149: 55563 artists left
1519351252151: 55513 artists left
1519351253154: 55463 artists left
1519351254156: 55413 artists left
1519351255157: 55363 artists left
1519351256159: 55313 artists left
1519351257162: 55263 artists left
1519351258165: 55213 artists left
1519351259167: 55163 artists left
1519351260169: 55113 artists left
1519351261171: 55063 artists left
1519351262172: 55013 artists left
1519351263176: 54963 artists left
1519351264178: 54913 artists left
1519351265180: 54863 artists left
1519351266182: 54813 artists left
1519351267184: 54763 artists left
1519351268187: 54713 artists left
1519351269189: 54663 artists left
1519351270190: 54613 artists left
1519351271192: 54563 artists left
1519351272194: 54513 artists left
1519351273197: 54463 artists left
1519351274199: 54413 artists left
1519351275200: 54363 artists left
1519351276201: 54313 artists left
1519351277202: 54263 artists left
1519351278206: 54213 artists left
1519351279207: 54163 artists left
1519351280209: 54113 artists left
1519351281210: 54063 artists left
1519351282212: 54013 artists left
1519351283215: 53963 artists left
1519351284217: 53913 artists left
1519351285218: 53863 artists left
1519351286219: 53813 artists left
1519351287221: 53763 artists left
1519351288223: 53713 artists left
1519351289224: 53663 artists left
1519351290227: 53613 artists left
1519351291229: 53563 artists left
1519351292230: 53513 artists left
1519351293234: 53463 artists left
1519351294236: 53413 artists left
1519351295237: 53363 artists left
1519351296239: 53313 artists left
