Starting data collection at: 1521439201587
Connecting to database...
Connected
Spotify access token retrieved
Selected 146242 IDs from artist_info table
1521439203121: 146242 artists left
1521439204122: 146192 artists left
1521439205125: 146142 artists left
1521439206127: 146092 artists left
1521439207128: 146042 artists left
1521439208131: 145992 artists left
1521439209139: 145942 artists left
1521439210140: 145892 artists left
1521439211143: 145842 artists left
1521439212144: 145792 artists left
1521439213146: 145742 artists left
1521439214148: 145692 artists left
1521439215150: 145642 artists left
1521439216152: 145592 artists left
1521439217153: 145542 artists left
1521439218155: 145492 artists left
1521439219156: 145442 artists left
1521439220158: 145392 artists left
1521439221160: 145342 artists left
1521439222161: 145292 artists left
1521439223164: 145242 artists left
1521439224166: 145192 artists left
1521439225167: 145142 artists left
1521439226168: 145092 artists left
1521439227169: 145042 artists left
1521439228173: 144992 artists left
1521439229175: 144942 artists left
1521439230176: 144892 artists left
1521439231178: 144842 artists left
1521439232179: 144792 artists left
1521439233182: 144742 artists left
1521439234204: 144692 artists left
1521439235209: 144642 artists left
1521439236211: 144592 artists left
1521439237213: 144542 artists left
1521439238216: 144492 artists left
1521439239218: 144442 artists left
1521439240228: 144392 artists left
1521439241230: 144342 artists left
1521439242231: 144292 artists left
1521439243234: 144242 artists left
1521439244238: 144192 artists left
1521439245240: 144142 artists left
1521439246241: 144092 artists left
1521439247244: 144042 artists left
1521439248246: 143992 artists left
1521439249248: 143942 artists left
1521439250249: 143892 artists left
1521439251252: 143842 artists left
1521439252254: 143792 artists left
1521439253258: 143742 artists left
1521439254259: 143692 artists left
1521439255260: 143642 artists left
1521439256263: 143592 artists left
1521439257265: 143542 artists left
1521439258267: 143492 artists left
1521439259268: 143442 artists left
1521439260270: 143392 artists left
1521439261272: 143342 artists left
1521439262274: 143292 artists left
1521439263277: 143242 artists left
1521439264278: 143192 artists left
1521439265279: 143142 artists left
1521439266281: 143092 artists left
1521439267283: 143042 artists left
1521439268286: 142992 artists left
1521439269287: 142942 artists left
1521439270288: 142892 artists left
1521439271291: 142842 artists left
1521439272293: 142792 artists left
1521439273296: 142742 artists left
1521439274297: 142692 artists left
1521439275299: 142642 artists left
1521439276301: 142592 artists left
1521439277302: 142542 artists left
1521439278305: 142492 artists left
1521439279307: 142442 artists left
1521439280308: 142392 artists left
1521439281310: 142342 artists left
1521439282311: 142292 artists left
1521439283315: 142242 artists left
1521439284317: 142192 artists left
1521439285319: 142142 artists left
1521439286320: 142092 artists left
1521439287323: 142042 artists left
1521439288326: 141992 artists left
1521439289327: 141942 artists left
1521439290329: 141892 artists left
1521439291330: 141842 artists left
1521439292332: 141792 artists left
1521439293334: 141742 artists left
1521439294337: 141692 artists left
1521439295338: 141642 artists left
1521439296340: 141592 artists left
1521439297344: 141542 artists left
1521439298347: 141492 artists left
1521439299350: 141442 artists left
1521439300352: 141392 artists left
1521439301354: 141342 artists left
1521439302356: 141292 artists left
1521439303358: 141242 artists left
1521439304360: 141192 artists left
1521439305361: 141142 artists left
1521439306362: 141092 artists left
1521439307364: 141042 artists left
1521439308367: 140992 artists left
1521439309369: 140942 artists left
1521439310370: 140892 artists left
1521439311372: 140842 artists left
1521439312374: 140792 artists left
1521439313377: 140742 artists left
1521439314379: 140692 artists left
1521439315381: 140642 artists left
1521439316382: 140592 artists left
1521439317383: 140542 artists left
1521439318387: 140492 artists left
1521439319398: 140442 artists left
1521439320399: 140392 artists left
1521439321401: 140342 artists left
1521439322403: 140292 artists left
1521439323405: 140242 artists left
1521439324407: 140192 artists left
1521439325409: 140142 artists left
1521439326410: 140092 artists left
1521439327412: 140042 artists left
1521439328415: 139992 artists left
1521439329417: 139942 artists left
1521439330419: 139892 artists left
1521439331420: 139842 artists left
1521439332422: 139792 artists left
1521439333425: 139742 artists left
1521439334427: 139692 artists left
1521439335429: 139642 artists left
1521439336430: 139592 artists left
1521439337432: 139542 artists left
1521439338434: 139492 artists left
1521439339436: 139442 artists left
1521439340437: 139392 artists left
1521439341439: 139342 artists left
1521439342441: 139292 artists left
1521439343443: 139242 artists left
1521439344445: 139192 artists left
1521439345446: 139142 artists left
1521439346447: 139092 artists left
1521439347448: 139042 artists left
1521439348451: 138992 artists left
1521439349452: 138942 artists left
1521439350453: 138892 artists left
1521439351454: 138842 artists left
1521439352455: 138792 artists left
1521439353458: 138742 artists left
1521439354459: 138692 artists left
1521439355460: 138642 artists left
1521439356461: 138592 artists left
1521439357463: 138542 artists left
1521439358465: 138492 artists left
1521439359466: 138442 artists left
1521439360467: 138392 artists left
1521439361468: 138342 artists left
1521439362469: 138292 artists left
1521439363471: 138242 artists left
1521439364473: 138192 artists left
1521439365475: 138142 artists left
1521439366476: 138092 artists left
1521439367479: 138042 artists left
1521439368481: 137992 artists left
1521439369483: 137942 artists left
1521439370484: 137892 artists left
1521439371485: 137842 artists left
1521439372487: 137792 artists left
1521439373489: 137742 artists left
1521439374490: 137692 artists left
1521439375492: 137642 artists left
1521439376493: 137592 artists left
1521439377494: 137542 artists left
1521439378496: 137492 artists left
1521439379497: 137442 artists left
1521439380498: 137392 artists left
1521439381499: 137342 artists left
1521439382500: 137292 artists left
1521439383502: 137242 artists left
1521439384503: 137192 artists left
1521439385504: 137142 artists left
1521439386506: 137092 artists left
1521439387507: 137042 artists left
1521439388509: 136992 artists left
1521439389510: 136942 artists left
1521439390511: 136892 artists left
1521439391512: 136842 artists left
1521439392513: 136792 artists left
1521439393517: 136742 artists left
1521439394518: 136692 artists left
1521439395520: 136642 artists left
1521439396520: 136592 artists left
1521439397521: 136542 artists left
1521439398523: 136492 artists left
1521439399524: 136442 artists left
1521439400526: 136392 artists left
1521439401526: 136342 artists left
1521439402527: 136292 artists left
1521439403529: 136242 artists left
1521439404530: 136192 artists left
1521439405532: 136142 artists left
1521439406533: 136092 artists left
1521439407534: 136042 artists left
1521439408536: 135992 artists left
1521439409537: 135942 artists left
1521439410538: 135892 artists left
1521439411539: 135842 artists left
1521439412541: 135792 artists left
1521439413546: 135742 artists left
1521439414548: 135692 artists left
1521439415549: 135642 artists left
1521439416550: 135592 artists left
1521439417551: 135542 artists left
1521439418553: 135492 artists left
1521439419554: 135442 artists left
1521439420556: 135392 artists left
1521439421557: 135342 artists left
1521439422558: 135292 artists left
1521439423560: 135242 artists left
1521439424561: 135192 artists left
1521439425562: 135142 artists left
1521439426563: 135092 artists left
1521439427564: 135042 artists left
1521439428566: 134992 artists left
1521439429568: 134942 artists left
1521439430568: 134892 artists left
1521439431569: 134842 artists left
1521439432570: 134792 artists left
1521439433572: 134742 artists left
1521439434573: 134692 artists left
1521439435575: 134642 artists left
1521439436577: 134592 artists left
1521439437578: 134542 artists left
1521439438581: 134492 artists left
1521439439581: 134442 artists left
1521439440582: 134392 artists left
1521439441584: 134342 artists left
1521439442586: 134292 artists left
1521439443588: 134242 artists left
1521439444590: 134192 artists left
1521439445591: 134142 artists left
1521439446593: 134092 artists left
1521439447596: 134042 artists left
1521439448599: 133992 artists left
1521439449599: 133942 artists left
1521439450602: 133892 artists left
1521439451604: 133842 artists left
1521439452606: 133792 artists left
1521439453607: 133742 artists left
1521439454608: 133692 artists left
1521439455610: 133642 artists left
1521439456612: 133592 artists left
1521439457613: 133542 artists left
1521439458615: 133492 artists left
1521439459616: 133442 artists left
1521439460618: 133392 artists left
1521439461620: 133342 artists left
1521439462622: 133292 artists left
1521439463623: 133242 artists left
1521439464624: 133192 artists left
1521439465625: 133142 artists left
1521439466626: 133092 artists left
1521439467627: 133042 artists left
1521439468629: 132992 artists left
1521439469630: 132942 artists left
1521439470632: 132892 artists left
1521439471634: 132842 artists left
1521439472635: 132792 artists left
1521439473637: 132742 artists left
1521439474638: 132692 artists left
1521439475639: 132642 artists left
1521439476640: 132592 artists left
1521439477641: 132542 artists left
1521439478644: 132492 artists left
1521439479645: 132442 artists left
1521439480650: 132392 artists left
1521439481651: 132342 artists left
1521439482652: 132292 artists left
1521439483654: 132242 artists left
1521439484655: 132192 artists left
1521439485656: 132142 artists left
1521439486657: 132092 artists left
1521439487658: 132042 artists left
1521439488660: 131992 artists left
1521439489662: 131942 artists left
1521439490663: 131892 artists left
1521439491664: 131842 artists left
1521439492665: 131792 artists left
1521439493667: 131742 artists left
1521439494669: 131692 artists left
1521439495670: 131642 artists left
1521439496671: 131592 artists left
1521439497673: 131542 artists left
1521439498676: 131492 artists left
1521439499678: 131442 artists left
1521439500680: 131392 artists left
1521439501681: 131342 artists left
1521439502682: 131292 artists left
1521439503685: 131242 artists left
1521439504686: 131192 artists left
1521439505688: 131142 artists left
1521439506689: 131092 artists left
1521439507690: 131042 artists left
1521439508692: 130992 artists left
1521439509693: 130942 artists left
1521439510694: 130892 artists left
1521439511695: 130842 artists left
1521439512696: 130792 artists left
1521439513699: 130742 artists left
1521439514701: 130692 artists left
1521439515702: 130642 artists left
1521439516704: 130592 artists left
1521439517705: 130542 artists left
1521439518707: 130492 artists left
1521439519709: 130442 artists left
1521439520711: 130392 artists left
1521439521712: 130342 artists left
1521439522713: 130292 artists left
1521439523715: 130242 artists left
1521439524716: 130192 artists left
1521439525717: 130142 artists left
1521439526719: 130092 artists left
1521439527720: 130042 artists left
1521439528723: 129992 artists left
1521439529725: 129942 artists left
1521439530726: 129892 artists left
1521439531727: 129842 artists left
1521439532728: 129792 artists left
1521439533730: 129742 artists left
1521439534731: 129692 artists left
1521439535732: 129642 artists left
1521439536733: 129592 artists left
1521439537734: 129542 artists left
1521439538736: 129492 artists left
1521439539738: 129442 artists left
1521439540738: 129392 artists left
1521439541740: 129342 artists left
1521439542742: 129292 artists left
1521439543745: 129242 artists left
1521439544746: 129192 artists left
1521439545747: 129142 artists left
1521439546748: 129092 artists left
1521439547749: 129042 artists left
1521439548751: 128992 artists left
1521439549752: 128942 artists left
1521439550753: 128892 artists left
1521439551754: 128842 artists left
1521439552756: 128792 artists left
1521439553757: 128742 artists left
1521439554758: 128692 artists left
1521439555759: 128642 artists left
1521439556761: 128592 artists left
1521439557762: 128542 artists left
1521439558765: 128492 artists left
1521439559766: 128442 artists left
1521439560768: 128392 artists left
1521439561770: 128342 artists left
1521439562772: 128292 artists left
1521439563774: 128242 artists left
1521439564775: 128192 artists left
1521439565776: 128142 artists left
1521439566778: 128092 artists left
1521439567778: 128042 artists left
1521439568780: 127992 artists left
1521439569781: 127942 artists left
1521439570782: 127892 artists left
1521439571783: 127842 artists left
1521439572784: 127792 artists left
1521439573786: 127742 artists left
1521439574787: 127692 artists left
1521439575788: 127642 artists left
1521439576790: 127592 artists left
1521439577790: 127542 artists left
1521439578792: 127492 artists left
1521439579793: 127442 artists left
1521439580794: 127392 artists left
1521439581795: 127342 artists left
