Starting data collection at: 1520906401507
Connecting to database...
Connected
Spotify access token retrieved
Selected 102877 IDs from artist_info table
1520906402919: 102877 artists left
1520906403922: 102827 artists left
1520906404924: 102777 artists left
1520906405927: 102727 artists left
1520906406929: 102677 artists left
1520906407930: 102627 artists left
1520906408940: 102577 artists left
1520906409942: 102527 artists left
1520906410944: 102477 artists left
1520906411946: 102427 artists left
1520906412949: 102377 artists left
1520906413950: 102327 artists left
1520906414952: 102277 artists left
1520906415954: 102227 artists left
1520906416956: 102177 artists left
1520906417957: 102127 artists left
1520906418959: 102077 artists left
1520906419961: 102027 artists left
1520906420962: 101977 artists left
1520906421964: 101927 artists left
1520906422967: 101877 artists left
1520906423969: 101827 artists left
1520906424971: 101777 artists left
1520906425993: 101727 artists left
1520906426995: 101677 artists left
1520906427999: 101627 artists left
1520906429001: 101577 artists left
1520906430003: 101527 artists left
1520906431006: 101477 artists left
1520906432016: 101427 artists left
1520906433019: 101377 artists left
1520906434020: 101327 artists left
1520906435022: 101277 artists left
1520906436024: 101227 artists left
1520906437025: 101177 artists left
1520906438028: 101127 artists left
1520906439030: 101077 artists left
1520906440032: 101027 artists left
1520906441034: 100977 artists left
1520906442035: 100927 artists left
1520906443038: 100877 artists left
1520906444040: 100827 artists left
1520906445042: 100777 artists left
1520906446044: 100727 artists left
1520906447046: 100677 artists left
1520906448048: 100627 artists left
1520906449050: 100577 artists left
1520906450051: 100527 artists left
1520906451054: 100477 artists left
1520906452056: 100427 artists left
1520906453059: 100377 artists left
1520906454061: 100327 artists left
1520906455062: 100277 artists left
1520906456064: 100227 artists left
1520906457066: 100177 artists left
1520906458069: 100127 artists left
1520906459071: 100077 artists left
1520906460072: 100027 artists left
1520906461073: 99977 artists left
1520906462075: 99927 artists left
1520906463077: 99877 artists left
1520906464080: 99827 artists left
1520906465081: 99777 artists left
1520906466082: 99727 artists left
1520906467083: 99677 artists left
1520906468086: 99627 artists left
1520906469088: 99577 artists left
1520906470090: 99527 artists left
1520906471092: 99477 artists left
1520906472094: 99427 artists left
1520906473096: 99377 artists left
1520906474099: 99327 artists left
1520906475101: 99277 artists left
1520906476103: 99227 artists left
1520906477105: 99177 artists left
1520906478108: 99127 artists left
1520906479110: 99077 artists left
1520906480112: 99027 artists left
1520906481114: 98977 artists left
1520906482116: 98927 artists left
1520906483123: 98877 artists left
1520906484125: 98827 artists left
1520906485126: 98777 artists left
1520906486128: 98727 artists left
1520906487130: 98677 artists left
1520906488135: 98627 artists left
1520906489136: 98577 artists left
1520906490138: 98527 artists left
1520906491140: 98477 artists left
1520906492142: 98427 artists left
1520906493145: 98377 artists left
1520906494146: 98327 artists left
1520906495148: 98277 artists left
1520906496149: 98227 artists left
1520906497154: 98177 artists left
1520906498157: 98127 artists left
1520906499158: 98077 artists left
1520906500159: 98027 artists left
1520906501160: 97977 artists left
1520906502161: 97927 artists left
1520906503163: 97877 artists left
