Starting data collection at: 1529560804108
Connecting to database...
Connected
Spotify access token retrieved
Selected 256774 IDs from artist_info table
1529560807156: 256774 artists left
1529560808170: 256724 artists left
1529560809173: 256674 artists left
1529560810175: 256624 artists left
1529560811176: 256574 artists left
1529560812178: 256524 artists left
1529560813189: 256474 artists left
1529560814191: 256424 artists left
1529560815193: 256374 artists left
1529560816195: 256324 artists left
1529560817197: 256274 artists left
1529560818200: 256224 artists left
1529560819202: 256174 artists left
1529560820204: 256124 artists left
1529560821206: 256074 artists left
1529560822208: 256024 artists left
1529560823211: 255974 artists left
1529560824213: 255924 artists left
1529560825216: 255874 artists left
1529560826217: 255824 artists left
1529560827219: 255774 artists left
1529560828222: 255724 artists left
1529560829223: 255674 artists left
1529560830225: 255624 artists left
1529560831227: 255574 artists left
1529560832230: 255524 artists left
1529560833234: 255474 artists left
1529560834235: 255424 artists left
1529560835237: 255374 artists left
1529560836240: 255324 artists left
1529560837240: 255274 artists left
1529560838244: 255224 artists left
1529560839247: 255174 artists left
1529560840248: 255124 artists left
1529560841250: 255074 artists left
1529560842252: 255024 artists left
1529560843256: 254974 artists left
1529560844259: 254924 artists left
1529560845260: 254874 artists left
1529560846261: 254824 artists left
1529560847262: 254774 artists left
1529560848265: 254724 artists left
1529560849267: 254674 artists left
1529560850269: 254624 artists left
1529560851271: 254574 artists left
1529560852273: 254524 artists left
1529560853277: 254474 artists left
1529560854280: 254424 artists left
1529560855281: 254374 artists left
1529560856284: 254324 artists left
1529560857285: 254274 artists left
1529560858289: 254224 artists left
1529560859292: 254174 artists left
1529560860294: 254124 artists left
1529560861295: 254074 artists left
1529560862299: 254024 artists left
1529560863303: 253974 artists left
1529560864306: 253924 artists left
1529560865308: 253874 artists left
1529560866310: 253824 artists left
1529560867313: 253774 artists left
1529560868322: 253724 artists left
1529560869325: 253674 artists left
1529560870326: 253624 artists left
1529560871329: 253574 artists left
1529560872332: 253524 artists left
1529560873335: 253474 artists left
1529560874338: 253424 artists left
1529560875339: 253374 artists left
1529560876341: 253324 artists left
1529560877343: 253274 artists left
1529560878348: 253224 artists left
1529560879351: 253174 artists left
1529560880352: 253124 artists left
1529560881355: 253074 artists left
1529560882356: 253024 artists left
1529560883361: 252974 artists left
1529560884363: 252924 artists left
1529560885365: 252874 artists left
1529560886367: 252824 artists left
1529560887369: 252774 artists left
1529560888376: 252724 artists left
