Starting data collection at: 1519610402039
Connecting to database...
Connected
Spotify access token retrieved
Selected 76516 IDs from artist_info table
1519610403499: 76516 artists left
1519610404501: 76466 artists left
1519610405503: 76416 artists left
1519610406505: 76366 artists left
1519610407506: 76316 artists left
1519610408513: 76266 artists left
1519610409523: 76216 artists left
1519610410524: 76166 artists left
1519610411525: 76116 artists left
1519610412526: 76066 artists left
1519610413529: 76016 artists left
1519610414531: 75966 artists left
1519610415533: 75916 artists left
1519610416534: 75866 artists left
1519610417535: 75816 artists left
1519610418552: 75766 artists left
1519610419554: 75716 artists left
1519610420557: 75666 artists left
1519610421559: 75616 artists left
1519610422561: 75566 artists left
1519610423563: 75516 artists left
1519610424571: 75466 artists left
1519610425572: 75416 artists left
1519610426573: 75366 artists left
1519610427575: 75316 artists left
1519610428577: 75266 artists left
1519610429578: 75216 artists left
1519610430580: 75166 artists left
1519610431581: 75116 artists left
1519610432582: 75066 artists left
1519610433585: 75016 artists left
1519610434586: 74966 artists left
1519610435588: 74916 artists left
1519610436590: 74866 artists left
1519610437592: 74816 artists left
1519610438606: 74766 artists left
1519610439608: 74716 artists left
1519610440609: 74666 artists left
1519610441610: 74616 artists left
1519610442612: 74566 artists left
1519610443614: 74516 artists left
1519610444616: 74466 artists left
1519610445617: 74416 artists left
1519610446619: 74366 artists left
1519610447621: 74316 artists left
1519610448624: 74266 artists left
1519610449625: 74216 artists left
1519610450626: 74166 artists left
1519610451627: 74116 artists left
1519610452627: 74066 artists left
1519610453631: 74016 artists left
1519610454633: 73966 artists left
1519610455635: 73916 artists left
1519610456636: 73866 artists left
1519610457637: 73816 artists left
1519610458639: 73766 artists left
1519610459640: 73716 artists left
1519610460641: 73666 artists left
1519610461642: 73616 artists left
1519610462645: 73566 artists left
1519610463646: 73516 artists left
1519610464647: 73466 artists left
1519610465648: 73416 artists left
1519610466649: 73366 artists left
1519610467651: 73316 artists left
1519610468653: 73266 artists left
1519610469655: 73216 artists left
1519610470656: 73166 artists left
1519610471658: 73116 artists left
1519610472659: 73066 artists left
1519610473661: 73016 artists left
1519610474662: 72966 artists left
1519610475664: 72916 artists left
1519610476666: 72866 artists left
1519610477667: 72816 artists left
1519610478669: 72766 artists left
1519610479670: 72716 artists left
1519610480671: 72666 artists left
1519610481672: 72616 artists left
1519610482673: 72566 artists left
1519610483675: 72516 artists left
1519610484677: 72466 artists left
1519610485678: 72416 artists left
1519610486679: 72366 artists left
1519610487680: 72316 artists left
1519610488682: 72266 artists left
1519610489683: 72216 artists left
1519610490684: 72166 artists left
1519610491685: 72116 artists left
1519610492686: 72066 artists left
1519610493688: 72016 artists left
1519610494689: 71966 artists left
1519610495690: 71916 artists left
1519610496691: 71866 artists left
1519610497694: 71816 artists left
1519610498696: 71766 artists left
1519610499698: 71716 artists left
1519610500699: 71666 artists left
1519610501700: 71616 artists left
1519610502702: 71566 artists left
