Starting data collection at: 1523685601632
Connecting to database...
Connected
Spotify access token retrieved
Selected 213486 IDs from artist_info table
1523685603624: 213486 artists left
1523685604626: 213436 artists left
1523685605628: 213386 artists left
1523685606630: 213336 artists left
1523685607636: 213286 artists left
1523685608637: 213236 artists left
1523685609646: 213186 artists left
1523685610647: 213136 artists left
1523685611648: 213086 artists left
1523685612651: 213036 artists left
1523685613652: 212986 artists left
1523685614653: 212936 artists left
1523685615654: 212886 artists left
1523685616656: 212836 artists left
1523685617658: 212786 artists left
1523685618659: 212736 artists left
1523685619661: 212686 artists left
1523685620663: 212636 artists left
1523685621664: 212586 artists left
1523685622666: 212536 artists left
1523685623667: 212486 artists left
1523685624669: 212436 artists left
1523685625670: 212386 artists left
1523685626672: 212336 artists left
1523685627674: 212286 artists left
1523685628675: 212236 artists left
1523685629678: 212186 artists left
1523685630679: 212136 artists left
1523685631681: 212086 artists left
1523685632684: 212036 artists left
1523685633686: 211986 artists left
1523685634687: 211936 artists left
1523685635688: 211886 artists left
1523685636691: 211836 artists left
1523685637694: 211786 artists left
1523685638696: 211736 artists left
1523685639697: 211686 artists left
1523685640699: 211636 artists left
1523685641701: 211586 artists left
1523685642704: 211536 artists left
1523685643705: 211486 artists left
1523685644708: 211436 artists left
1523685645709: 211386 artists left
1523685646710: 211336 artists left
1523685647713: 211286 artists left
1523685648714: 211236 artists left
1523685649716: 211186 artists left
1523685650717: 211136 artists left
1523685651719: 211086 artists left
1523685652722: 211036 artists left
1523685653724: 210986 artists left
1523685654726: 210936 artists left
1523685655729: 210886 artists left
1523685656730: 210836 artists left
1523685657734: 210786 artists left
1523685658735: 210736 artists left
1523685659736: 210686 artists left
1523685660738: 210636 artists left
1523685661741: 210586 artists left
1523685662746: 210536 artists left
1523685663748: 210486 artists left
1523685664751: 210436 artists left
1523685665758: 210386 artists left
1523685666760: 210336 artists left
1523685667764: 210286 artists left
1523685668766: 210236 artists left
1523685669767: 210186 artists left
1523685670768: 210136 artists left
1523685671770: 210086 artists left
1523685672773: 210036 artists left
1523685673775: 209986 artists left
1523685674777: 209936 artists left
1523685675779: 209886 artists left
1523685676781: 209836 artists left
1523685677784: 209786 artists left
1523685678785: 209736 artists left
1523685679786: 209686 artists left
1523685680788: 209636 artists left
1523685681790: 209586 artists left
1523685682793: 209536 artists left
1523685683794: 209486 artists left
1523685684796: 209436 artists left
1523685685798: 209386 artists left
1523685686800: 209336 artists left
1523685687802: 209286 artists left
1523685688803: 209236 artists left
1523685689806: 209186 artists left
1523685690807: 209136 artists left
1523685691809: 209086 artists left
1523685692812: 209036 artists left
1523685693814: 208986 artists left
1523685694816: 208936 artists left
1523685695817: 208886 artists left
1523685696819: 208836 artists left
1523685697825: 208786 artists left
1523685698827: 208736 artists left
1523685699828: 208686 artists left
1523685700831: 208636 artists left
1523685701832: 208586 artists left
1523685702836: 208536 artists left
1523685703837: 208486 artists left
1523685704839: 208436 artists left
1523685705841: 208386 artists left
1523685706843: 208336 artists left
1523685707846: 208286 artists left
1523685708849: 208236 artists left
1523685709850: 208186 artists left
1523685710851: 208136 artists left
1523685711853: 208086 artists left
1523685712855: 208036 artists left
1523685713856: 207986 artists left
1523685714857: 207936 artists left
1523685715858: 207886 artists left
1523685716861: 207836 artists left
1523685717865: 207786 artists left
1523685718866: 207736 artists left
1523685719873: 207686 artists left
1523685720874: 207636 artists left
1523685721876: 207586 artists left
1523685722878: 207536 artists left
1523685723879: 207486 artists left
1523685724882: 207436 artists left
1523685725883: 207386 artists left
1523685726885: 207336 artists left
1523685727888: 207286 artists left
1523685728890: 207236 artists left
1523685729891: 207186 artists left
1523685730892: 207136 artists left
1523685731893: 207086 artists left
1523685732897: 207036 artists left
1523685733899: 206986 artists left
1523685734900: 206936 artists left
1523685735901: 206886 artists left
1523685736903: 206836 artists left
1523685737905: 206786 artists left
1523685738906: 206736 artists left
1523685739909: 206686 artists left
1523685740911: 206636 artists left
1523685741913: 206586 artists left
1523685742916: 206536 artists left
1523685743917: 206486 artists left
1523685744918: 206436 artists left
1523685745920: 206386 artists left
1523685746921: 206336 artists left
1523685747924: 206286 artists left
1523685748925: 206236 artists left
1523685749927: 206186 artists left
1523685750928: 206136 artists left
1523685751929: 206086 artists left
1523685752932: 206036 artists left
1523685753934: 205986 artists left
1523685754935: 205936 artists left
1523685755936: 205886 artists left
1523685756937: 205836 artists left
1523685757940: 205786 artists left
1523685758942: 205736 artists left
1523685759944: 205686 artists left
1523685760946: 205636 artists left
1523685761947: 205586 artists left
1523685762949: 205536 artists left
1523685763951: 205486 artists left
1523685764952: 205436 artists left
1523685765953: 205386 artists left
1523685766954: 205336 artists left
1523685767957: 205286 artists left
1523685768958: 205236 artists left
1523685769958: 205186 artists left
1523685770960: 205136 artists left
1523685771962: 205086 artists left
1523685772965: 205036 artists left
1523685773966: 204986 artists left
1523685774967: 204936 artists left
1523685775968: 204886 artists left
1523685776971: 204836 artists left
1523685777972: 204786 artists left
1523685778974: 204736 artists left
1523685779975: 204686 artists left
1523685780976: 204636 artists left
1523685781977: 204586 artists left
1523685782979: 204536 artists left
1523685783981: 204486 artists left
1523685784982: 204436 artists left
1523685785984: 204386 artists left
1523685786985: 204336 artists left
1523685787988: 204286 artists left
1523685788989: 204236 artists left
1523685789991: 204186 artists left
1523685790992: 204136 artists left
1523685791993: 204086 artists left
1523685792994: 204036 artists left
1523685793996: 203986 artists left
1523685794997: 203936 artists left
1523685795998: 203886 artists left
1523685797000: 203836 artists left
1523685798002: 203786 artists left
1523685799002: 203736 artists left
1523685800004: 203686 artists left
1523685801005: 203636 artists left
1523685802006: 203586 artists left
1523685803008: 203536 artists left
1523685804009: 203486 artists left
1523685805010: 203436 artists left
1523685806012: 203386 artists left
1523685807013: 203336 artists left
1523685808015: 203286 artists left
1523685809016: 203236 artists left
1523685810017: 203186 artists left
1523685811018: 203136 artists left
1523685812019: 203086 artists left
1523685813022: 203036 artists left
1523685814023: 202986 artists left
1523685815023: 202936 artists left
1523685816025: 202886 artists left
1523685817026: 202836 artists left
1523685818028: 202786 artists left
1523685819029: 202736 artists left
1523685820030: 202686 artists left
1523685821031: 202636 artists left
1523685822032: 202586 artists left
1523685823035: 202536 artists left
1523685824036: 202486 artists left
1523685825038: 202436 artists left
1523685826038: 202386 artists left
1523685827041: 202336 artists left
1523685828042: 202286 artists left
1523685829044: 202236 artists left
1523685830045: 202186 artists left
1523685831046: 202136 artists left
1523685832047: 202086 artists left
1523685833049: 202036 artists left
1523685834051: 201986 artists left
1523685835052: 201936 artists left
1523685836053: 201886 artists left
1523685837054: 201836 artists left
1523685838056: 201786 artists left
1523685839057: 201736 artists left
1523685840058: 201686 artists left
1523685841059: 201636 artists left
1523685842060: 201586 artists left
1523685843062: 201536 artists left
1523685844063: 201486 artists left
1523685845063: 201436 artists left
1523685846065: 201386 artists left
1523685847066: 201336 artists left
1523685848068: 201286 artists left
1523685849070: 201236 artists left
1523685850071: 201186 artists left
1523685851071: 201136 artists left
1523685852073: 201086 artists left
1523685853075: 201036 artists left
1523685854077: 200986 artists left
1523685855078: 200936 artists left
1523685856079: 200886 artists left
1523685857080: 200836 artists left
1523685858083: 200786 artists left
1523685859084: 200736 artists left
1523685860085: 200686 artists left
1523685861085: 200636 artists left
1523685862087: 200586 artists left
1523685863090: 200536 artists left
1523685864091: 200486 artists left
1523685865092: 200436 artists left
1523685866093: 200386 artists left
1523685867094: 200336 artists left
1523685868096: 200286 artists left
1523685869097: 200236 artists left
1523685870098: 200186 artists left
1523685871099: 200136 artists left
1523685872100: 200086 artists left
1523685873102: 200036 artists left
1523685874103: 199986 artists left
1523685875104: 199936 artists left
1523685876105: 199886 artists left
1523685877106: 199836 artists left
1523685878109: 199786 artists left
1523685879111: 199736 artists left
1523685880112: 199686 artists left
1523685881117: 199636 artists left
1523685882118: 199586 artists left
1523685883121: 199536 artists left
1523685884122: 199486 artists left
1523685885125: 199436 artists left
1523685886127: 199386 artists left
1523685887128: 199336 artists left
1523685888131: 199286 artists left
1523685889132: 199236 artists left
1523685890134: 199186 artists left
1523685891135: 199136 artists left
1523685892136: 199086 artists left
1523685893138: 199036 artists left
1523685894139: 198986 artists left
1523685895140: 198936 artists left
1523685896141: 198886 artists left
1523685897142: 198836 artists left
1523685898144: 198786 artists left
1523685899145: 198736 artists left
1523685900146: 198686 artists left
1523685901147: 198636 artists left
1523685902148: 198586 artists left
1523685903150: 198536 artists left
1523685904152: 198486 artists left
1523685905153: 198436 artists left
1523685906154: 198386 artists left
1523685907155: 198336 artists left
1523685908157: 198286 artists left
1523685909158: 198236 artists left
1523685910159: 198186 artists left
1523685911160: 198136 artists left
1523685912161: 198086 artists left
1523685913164: 198036 artists left
1523685914165: 197986 artists left
1523685915166: 197936 artists left
1523685916167: 197886 artists left
1523685917168: 197836 artists left
1523685918170: 197786 artists left
