Starting data collection at: 1521698401916
Connecting to database...
Connected
Spotify access token retrieved
Selected 146233 IDs from artist_info table
1521698404235: 146233 artists left
1521698405238: 146183 artists left
1521698406241: 146133 artists left
1521698407242: 146083 artists left
1521698408248: 146033 artists left
1521698409249: 145983 artists left
1521698410260: 145933 artists left
1521698411261: 145883 artists left
1521698412262: 145833 artists left
1521698413264: 145783 artists left
1521698414266: 145733 artists left
1521698415268: 145683 artists left
1521698416269: 145633 artists left
1521698417270: 145583 artists left
1521698418273: 145533 artists left
1521698419274: 145483 artists left
1521698420275: 145433 artists left
1521698421276: 145383 artists left
1521698422277: 145333 artists left
1521698423279: 145283 artists left
1521698424282: 145233 artists left
1521698425283: 145183 artists left
1521698426284: 145133 artists left
1521698427286: 145083 artists left
1521698428288: 145033 artists left
1521698429289: 144983 artists left
1521698430291: 144933 artists left
1521698431292: 144883 artists left
1521698432293: 144833 artists left
1521698433295: 144783 artists left
1521698434296: 144733 artists left
1521698435297: 144683 artists left
1521698436300: 144633 artists left
1521698437301: 144583 artists left
1521698438304: 144533 artists left
1521698439305: 144483 artists left
1521698440306: 144433 artists left
1521698441308: 144383 artists left
1521698442316: 144333 artists left
1521698443318: 144283 artists left
1521698444319: 144233 artists left
1521698445322: 144183 artists left
1521698446323: 144133 artists left
1521698447324: 144083 artists left
1521698448326: 144033 artists left
1521698449327: 143983 artists left
1521698450329: 143933 artists left
1521698451331: 143883 artists left
1521698452332: 143833 artists left
1521698453335: 143783 artists left
1521698454336: 143733 artists left
1521698455337: 143683 artists left
1521698456338: 143633 artists left
1521698457339: 143583 artists left
1521698458341: 143533 artists left
1521698459342: 143483 artists left
1521698460343: 143433 artists left
1521698461344: 143383 artists left
1521698462345: 143333 artists left
1521698463347: 143283 artists left
1521698464348: 143233 artists left
1521698465349: 143183 artists left
1521698466350: 143133 artists left
1521698467351: 143083 artists left
1521698468353: 143033 artists left
1521698469355: 142983 artists left
1521698470356: 142933 artists left
1521698471358: 142883 artists left
1521698472360: 142833 artists left
1521698473363: 142783 artists left
1521698474364: 142733 artists left
1521698475365: 142683 artists left
1521698476366: 142633 artists left
1521698477367: 142583 artists left
1521698478369: 142533 artists left
1521698479370: 142483 artists left
