Starting data collection at: 1526277602292
Connecting to database...
Connected
Spotify access token retrieved
Selected 256774 IDs from artist_info table
1526277604261: 256774 artists left
1526277605263: 256724 artists left
1526277606266: 256674 artists left
1526277607268: 256624 artists left
1526277608273: 256574 artists left
1526277609276: 256524 artists left
1526277610285: 256474 artists left
1526277611286: 256424 artists left
1526277612287: 256374 artists left
1526277613289: 256324 artists left
1526277614291: 256274 artists left
1526277615292: 256224 artists left
1526277616294: 256174 artists left
1526277617296: 256124 artists left
1526277618300: 256074 artists left
1526277619301: 256024 artists left
1526277620303: 255974 artists left
1526277621304: 255924 artists left
1526277622306: 255874 artists left
1526277623308: 255824 artists left
1526277624310: 255774 artists left
1526277625311: 255724 artists left
1526277626314: 255674 artists left
1526277627315: 255624 artists left
1526277628317: 255574 artists left
1526277629318: 255524 artists left
1526277630319: 255474 artists left
1526277631320: 255424 artists left
1526277632322: 255374 artists left
1526277633325: 255324 artists left
1526277634327: 255274 artists left
1526277635329: 255224 artists left
1526277636331: 255174 artists left
1526277637333: 255124 artists left
1526277638337: 255074 artists left
1526277639338: 255024 artists left
1526277640340: 254974 artists left
1526277641341: 254924 artists left
1526277642343: 254874 artists left
1526277643345: 254824 artists left
1526277644347: 254774 artists left
1526277645350: 254724 artists left
1526277646351: 254674 artists left
1526277647353: 254624 artists left
1526277648356: 254574 artists left
1526277649357: 254524 artists left
1526277650360: 254474 artists left
1526277651361: 254424 artists left
1526277652363: 254374 artists left
1526277653366: 254324 artists left
1526277654368: 254274 artists left
1526277655371: 254224 artists left
1526277656373: 254174 artists left
1526277657376: 254124 artists left
1526277658380: 254074 artists left
1526277659387: 254024 artists left
1526277660389: 253974 artists left
1526277661390: 253924 artists left
1526277662392: 253874 artists left
1526277663394: 253824 artists left
1526277664396: 253774 artists left
1526277665397: 253724 artists left
1526277666399: 253674 artists left
1526277667403: 253624 artists left
1526277668405: 253574 artists left
1526277669408: 253524 artists left
1526277670409: 253474 artists left
1526277671411: 253424 artists left
1526277672414: 253374 artists left
1526277673416: 253324 artists left
1526277674419: 253274 artists left
1526277675421: 253224 artists left
1526277676423: 253174 artists left
1526277677426: 253124 artists left
1526277678428: 253074 artists left
1526277679431: 253024 artists left
1526277680433: 252974 artists left
1526277681435: 252924 artists left
1526277682436: 252874 artists left
1526277683439: 252824 artists left
1526277684440: 252774 artists left
1526277685442: 252724 artists left
1526277686445: 252674 artists left
1526277687446: 252624 artists left
1526277688450: 252574 artists left
1526277689451: 252524 artists left
1526277690453: 252474 artists left
1526277691455: 252424 artists left
1526277692458: 252374 artists left
1526277693461: 252324 artists left
1526277694463: 252274 artists left
1526277695464: 252224 artists left
1526277696467: 252174 artists left
1526277697468: 252124 artists left
1526277698473: 252074 artists left
1526277699477: 252024 artists left
1526277700479: 251974 artists left
1526277701480: 251924 artists left
1526277702482: 251874 artists left
1526277703484: 251824 artists left
1526277704487: 251774 artists left
1526277705489: 251724 artists left
1526277706490: 251674 artists left
1526277707491: 251624 artists left
1526277708494: 251574 artists left
1526277709495: 251524 artists left
1526277710497: 251474 artists left
1526277711499: 251424 artists left
1526277712500: 251374 artists left
1526277713502: 251324 artists left
1526277714504: 251274 artists left
1526277715505: 251224 artists left
1526277716508: 251174 artists left
1526277717509: 251124 artists left
1526277718511: 251074 artists left
1526277719514: 251024 artists left
1526277720521: 250974 artists left
1526277721522: 250924 artists left
1526277722523: 250874 artists left
1526277723527: 250824 artists left
1526277724528: 250774 artists left
1526277725529: 250724 artists left
1526277726530: 250674 artists left
1526277727532: 250624 artists left
1526277728535: 250574 artists left
1526277729537: 250524 artists left
1526277730539: 250474 artists left
1526277731541: 250424 artists left
1526277732542: 250374 artists left
1526277733545: 250324 artists left
1526277734546: 250274 artists left
1526277735548: 250224 artists left
1526277736550: 250174 artists left
1526277737551: 250124 artists left
1526277738553: 250074 artists left
1526277739555: 250024 artists left
1526277740556: 249974 artists left
1526277741557: 249924 artists left
1526277742559: 249874 artists left
1526277743562: 249824 artists left
1526277744563: 249774 artists left
1526277745564: 249724 artists left
1526277746565: 249674 artists left
1526277747567: 249624 artists left
1526277748569: 249574 artists left
1526277749573: 249524 artists left
1526277750574: 249474 artists left
1526277751576: 249424 artists left
1526277752580: 249374 artists left
1526277753582: 249324 artists left
1526277754584: 249274 artists left
1526277755586: 249224 artists left
1526277756587: 249174 artists left
1526277757590: 249124 artists left
1526277758592: 249074 artists left
1526277759594: 249024 artists left
1526277760595: 248974 artists left
1526277761598: 248924 artists left
1526277762600: 248874 artists left
1526277763602: 248824 artists left
1526277764603: 248774 artists left
1526277765604: 248724 artists left
1526277766605: 248674 artists left
1526277767609: 248624 artists left
1526277768611: 248574 artists left
1526277769613: 248524 artists left
1526277770615: 248474 artists left
1526277771617: 248424 artists left
1526277772618: 248374 artists left
1526277773621: 248324 artists left
1526277774623: 248274 artists left
1526277775624: 248224 artists left
1526277776626: 248174 artists left
1526277777629: 248124 artists left
1526277778631: 248074 artists left
1526277779633: 248024 artists left
1526277780634: 247974 artists left
1526277781635: 247924 artists left
1526277782638: 247874 artists left
1526277783642: 247824 artists left
1526277784643: 247774 artists left
1526277785644: 247724 artists left
1526277786645: 247674 artists left
1526277787647: 247624 artists left
1526277788651: 247574 artists left
1526277789653: 247524 artists left
1526277790654: 247474 artists left
1526277791655: 247424 artists left
1526277792658: 247374 artists left
1526277793660: 247324 artists left
1526277794662: 247274 artists left
1526277795663: 247224 artists left
1526277796666: 247174 artists left
1526277797667: 247124 artists left
1526277798669: 247074 artists left
1526277799671: 247024 artists left
1526277800673: 246974 artists left
1526277801674: 246924 artists left
1526277802677: 246874 artists left
1526277803680: 246824 artists left
1526277804681: 246774 artists left
1526277805683: 246724 artists left
1526277806685: 246674 artists left
1526277807686: 246624 artists left
1526277808689: 246574 artists left
1526277809694: 246524 artists left
1526277810697: 246474 artists left
1526277811698: 246424 artists left
1526277812701: 246374 artists left
1526277813704: 246324 artists left
1526277814705: 246274 artists left
1526277815706: 246224 artists left
1526277816709: 246174 artists left
1526277817710: 246124 artists left
1526277818713: 246074 artists left
1526277819715: 246024 artists left
1526277820716: 245974 artists left
1526277821718: 245924 artists left
1526277822720: 245874 artists left
1526277823722: 245824 artists left
1526277824723: 245774 artists left
1526277825725: 245724 artists left
1526277826727: 245674 artists left
1526277827729: 245624 artists left
1526277828731: 245574 artists left
1526277829733: 245524 artists left
1526277830735: 245474 artists left
1526277831736: 245424 artists left
1526277832738: 245374 artists left
1526277833740: 245324 artists left
1526277834742: 245274 artists left
1526277835743: 245224 artists left
1526277836744: 245174 artists left
1526277837747: 245124 artists left
1526277838749: 245074 artists left
1526277839752: 245024 artists left
1526277840753: 244974 artists left
1526277841755: 244924 artists left
1526277842757: 244874 artists left
1526277843759: 244824 artists left
1526277844762: 244774 artists left
1526277845764: 244724 artists left
1526277846766: 244674 artists left
1526277847767: 244624 artists left
1526277848771: 244574 artists left
1526277849772: 244524 artists left
1526277850773: 244474 artists left
1526277851774: 244424 artists left
1526277852776: 244374 artists left
1526277853778: 244324 artists left
1526277854779: 244274 artists left
1526277855780: 244224 artists left
1526277856782: 244174 artists left
1526277857783: 244124 artists left
1526277858787: 244074 artists left
1526277859790: 244024 artists left
1526277860792: 243974 artists left
1526277861793: 243924 artists left
1526277862795: 243874 artists left
1526277863798: 243824 artists left
1526277864800: 243774 artists left
1526277865802: 243724 artists left
1526277866803: 243674 artists left
1526277867804: 243624 artists left
1526277868806: 243574 artists left
1526277869807: 243524 artists left
1526277870808: 243474 artists left
1526277871809: 243424 artists left
1526277872811: 243374 artists left
1526277873815: 243324 artists left
1526277874817: 243274 artists left
1526277875820: 243224 artists left
1526277876821: 243174 artists left
1526277877823: 243124 artists left
1526277878827: 243074 artists left
1526277879828: 243024 artists left
1526277880830: 242974 artists left
1526277881832: 242924 artists left
1526277882833: 242874 artists left
1526277883837: 242824 artists left
1526277884838: 242774 artists left
1526277885840: 242724 artists left
1526277886843: 242674 artists left
1526277887845: 242624 artists left
1526277888847: 242574 artists left
1526277889848: 242524 artists left
1526277890850: 242474 artists left
1526277891851: 242424 artists left
1526277892852: 242374 artists left
1526277893855: 242324 artists left
1526277894857: 242274 artists left
1526277895858: 242224 artists left
1526277896860: 242174 artists left
1526277897863: 242124 artists left
1526277898866: 242074 artists left
1526277899867: 242024 artists left
1526277900870: 241974 artists left
1526277901871: 241924 artists left
1526277902873: 241874 artists left
1526277903876: 241824 artists left
1526277904877: 241774 artists left
1526277905879: 241724 artists left
1526277906880: 241674 artists left
1526277907881: 241624 artists left
1526277908884: 241574 artists left
1526277909887: 241524 artists left
1526277910888: 241474 artists left
1526277911890: 241424 artists left
1526277912891: 241374 artists left
1526277913895: 241324 artists left
1526277914897: 241274 artists left
1526277915898: 241224 artists left
1526277916900: 241174 artists left
1526277917901: 241124 artists left
1526277918904: 241074 artists left
1526277919907: 241024 artists left
1526277920909: 240974 artists left
1526277921911: 240924 artists left
1526277922912: 240874 artists left
1526277923914: 240824 artists left
1526277924915: 240774 artists left
1526277925918: 240724 artists left
1526277926919: 240674 artists left
1526277927920: 240624 artists left
1526277928924: 240574 artists left
1526277929925: 240524 artists left
1526277930928: 240474 artists left
1526277931930: 240424 artists left
1526277932932: 240374 artists left
1526277933936: 240324 artists left
1526277934937: 240274 artists left
1526277935939: 240224 artists left
1526277936941: 240174 artists left
1526277937942: 240124 artists left
1526277938944: 240074 artists left
1526277939947: 240024 artists left
1526277940948: 239974 artists left
1526277941950: 239924 artists left
1526277942952: 239874 artists left
1526277943954: 239824 artists left
1526277944955: 239774 artists left
1526277945956: 239724 artists left
1526277946957: 239674 artists left
1526277947958: 239624 artists left
1526277948963: 239574 artists left
1526277949964: 239524 artists left
1526277950965: 239474 artists left
1526277951966: 239424 artists left
1526277952968: 239374 artists left
1526277953970: 239324 artists left
1526277954972: 239274 artists left
1526277955974: 239224 artists left
1526277956975: 239174 artists left
1526277957977: 239124 artists left
1526277958980: 239074 artists left
1526277959981: 239024 artists left
1526277960984: 238974 artists left
1526277961985: 238924 artists left
1526277962986: 238874 artists left
1526277963988: 238824 artists left
1526277964989: 238774 artists left
1526277965992: 238724 artists left
1526277966993: 238674 artists left
1526277967994: 238624 artists left
1526277968996: 238574 artists left
1526277969997: 238524 artists left
1526277970998: 238474 artists left
1526277971999: 238424 artists left
1526277973000: 238374 artists left
1526277974002: 238324 artists left
1526277975003: 238274 artists left
1526277976005: 238224 artists left
1526277977007: 238174 artists left
1526277978008: 238124 artists left
1526277979010: 238074 artists left
1526277980011: 238024 artists left
1526277981015: 237974 artists left
1526277982016: 237924 artists left
1526277983017: 237874 artists left
1526277984019: 237824 artists left
1526277985020: 237774 artists left
1526277986024: 237724 artists left
1526277987026: 237674 artists left
1526277988028: 237624 artists left
1526277989030: 237574 artists left
1526277990032: 237524 artists left
1526277991034: 237474 artists left
1526277992036: 237424 artists left
1526277993038: 237374 artists left
1526277994041: 237324 artists left
1526277995042: 237274 artists left
1526277996046: 237224 artists left
1526277997047: 237174 artists left
1526277998048: 237124 artists left
1526277999051: 237074 artists left
1526278000053: 237024 artists left
1526278001054: 236974 artists left
1526278002056: 236924 artists left
1526278003059: 236874 artists left
1526278004061: 236824 artists left
1526278005063: 236774 artists left
1526278006065: 236724 artists left
1526278007066: 236674 artists left
1526278008068: 236624 artists left
1526278009070: 236574 artists left
1526278010071: 236524 artists left
1526278011073: 236474 artists left
1526278012074: 236424 artists left
1526278013075: 236374 artists left
1526278014078: 236324 artists left
1526278015080: 236274 artists left
1526278016081: 236224 artists left
1526278017084: 236174 artists left
1526278018085: 236124 artists left
1526278019091: 236074 artists left
1526278020092: 236024 artists left
1526278021093: 235974 artists left
1526278022094: 235924 artists left
1526278023096: 235874 artists left
1526278024100: 235824 artists left
1526278025102: 235774 artists left
1526278026103: 235724 artists left
1526278027104: 235674 artists left
1526278028106: 235624 artists left
1526278029109: 235574 artists left
1526278030110: 235524 artists left
1526278031113: 235474 artists left
1526278032114: 235424 artists left
1526278033116: 235374 artists left
1526278034118: 235324 artists left
1526278035119: 235274 artists left
1526278036122: 235224 artists left
1526278037123: 235174 artists left
1526278038125: 235124 artists left
1526278039128: 235074 artists left
1526278040129: 235024 artists left
1526278041132: 234974 artists left
1526278042134: 234924 artists left
1526278043136: 234874 artists left
1526278044139: 234824 artists left
1526278045140: 234774 artists left
1526278046143: 234724 artists left
1526278047145: 234674 artists left
1526278048147: 234624 artists left
1526278049150: 234574 artists left
1526278050151: 234524 artists left
1526278051152: 234474 artists left
1526278052154: 234424 artists left
1526278053155: 234374 artists left
1526278054157: 234324 artists left
1526278055158: 234274 artists left
1526278056159: 234224 artists left
1526278057161: 234174 artists left
1526278058162: 234124 artists left
1526278059166: 234074 artists left
1526278060167: 234024 artists left
1526278061170: 233974 artists left
1526278062171: 233924 artists left
1526278063176: 233874 artists left
1526278064178: 233824 artists left
1526278065180: 233774 artists left
1526278066181: 233724 artists left
1526278067182: 233674 artists left
1526278068185: 233624 artists left
1526278069188: 233574 artists left
1526278070189: 233524 artists left
1526278071191: 233474 artists left
1526278072192: 233424 artists left
1526278073195: 233374 artists left
1526278074198: 233324 artists left
1526278075200: 233274 artists left
1526278076202: 233224 artists left
1526278077205: 233174 artists left
1526278078207: 233124 artists left
1526278079211: 233074 artists left
1526278080213: 233024 artists left
1526278081215: 232974 artists left
1526278082216: 232924 artists left
1526278083219: 232874 artists left
1526278084221: 232824 artists left
1526278085223: 232774 artists left
1526278086224: 232724 artists left
1526278087226: 232674 artists left
1526278088229: 232624 artists left
1526278089231: 232574 artists left
1526278090235: 232524 artists left
1526278091236: 232474 artists left
1526278092238: 232424 artists left
1526278093240: 232374 artists left
1526278094244: 232324 artists left
1526278095245: 232274 artists left
1526278096246: 232224 artists left
1526278097247: 232174 artists left
1526278098250: 232124 artists left
1526278099252: 232074 artists left
1526278100253: 232024 artists left
1526278101256: 231974 artists left
1526278102258: 231924 artists left
1526278103260: 231874 artists left
1526278104263: 231824 artists left
1526278105266: 231774 artists left
1526278106268: 231724 artists left
1526278107270: 231674 artists left
1526278108271: 231624 artists left
1526278109273: 231574 artists left
1526278110276: 231524 artists left
1526278111277: 231474 artists left
1526278112279: 231424 artists left
1526278113282: 231374 artists left
1526278114284: 231324 artists left
1526278115285: 231274 artists left
1526278116286: 231224 artists left
1526278117288: 231174 artists left
1526278118289: 231124 artists left
1526278119291: 231074 artists left
1526278120293: 231024 artists left
1526278121294: 230974 artists left
1526278122296: 230924 artists left
1526278123298: 230874 artists left
1526278124300: 230824 artists left
1526278125301: 230774 artists left
1526278126302: 230724 artists left
1526278127305: 230674 artists left
1526278128307: 230624 artists left
1526278129309: 230574 artists left
1526278130316: 230524 artists left
1526278131317: 230474 artists left
1526278132320: 230424 artists left
1526278133321: 230374 artists left
1526278134324: 230324 artists left
1526278135326: 230274 artists left
1526278136328: 230224 artists left
1526278137329: 230174 artists left
1526278138333: 230124 artists left
1526278139335: 230074 artists left
1526278140336: 230024 artists left
1526278141338: 229974 artists left
1526278142339: 229924 artists left
1526278143342: 229874 artists left
1526278144344: 229824 artists left
1526278145345: 229774 artists left
1526278146347: 229724 artists left
1526278147348: 229674 artists left
1526278148352: 229624 artists left
1526278149354: 229574 artists left
1526278150357: 229524 artists left
1526278151359: 229474 artists left
1526278152360: 229424 artists left
1526278153361: 229374 artists left
1526278154363: 229324 artists left
1526278155366: 229274 artists left
1526278156367: 229224 artists left
1526278157369: 229174 artists left
1526278158370: 229124 artists left
1526278159372: 229074 artists left
1526278160376: 229024 artists left
1526278161377: 228974 artists left
1526278162379: 228924 artists left
1526278163381: 228874 artists left
1526278164384: 228824 artists left
1526278165386: 228774 artists left
1526278166388: 228724 artists left
1526278167389: 228674 artists left
1526278168391: 228624 artists left
1526278169393: 228574 artists left
1526278170394: 228524 artists left
1526278171396: 228474 artists left
1526278172397: 228424 artists left
1526278173398: 228374 artists left
1526278174402: 228324 artists left
1526278175405: 228274 artists left
1526278176407: 228224 artists left
1526278177408: 228174 artists left
1526278178410: 228124 artists left
1526278179413: 228074 artists left
1526278180414: 228024 artists left
1526278181415: 227974 artists left
1526278182417: 227924 artists left
1526278183418: 227874 artists left
1526278184422: 227824 artists left
1526278185424: 227774 artists left
1526278186425: 227724 artists left
1526278187427: 227674 artists left
1526278188428: 227624 artists left
1526278189431: 227574 artists left
1526278190433: 227524 artists left
1526278191434: 227474 artists left
1526278192436: 227424 artists left
1526278193437: 227374 artists left
1526278194439: 227324 artists left
1526278195443: 227274 artists left
1526278196444: 227224 artists left
1526278197445: 227174 artists left
1526278198446: 227124 artists left
1526278199449: 227074 artists left
1526278200451: 227024 artists left
1526278201453: 226974 artists left
1526278202455: 226924 artists left
1526278203457: 226874 artists left
1526278204460: 226824 artists left
1526278205462: 226774 artists left
1526278206463: 226724 artists left
1526278207465: 226674 artists left
1526278208467: 226624 artists left
1526278209468: 226574 artists left
1526278210468: 226524 artists left
1526278211470: 226474 artists left
1526278212471: 226424 artists left
1526278213472: 226374 artists left
1526278214475: 226324 artists left
1526278215476: 226274 artists left
1526278216477: 226224 artists left
1526278217478: 226174 artists left
1526278218479: 226124 artists left
1526278219483: 226074 artists left
1526278220485: 226024 artists left
1526278221487: 225974 artists left
1526278222488: 225924 artists left
1526278223490: 225874 artists left
1526278224494: 225824 artists left
1526278225495: 225774 artists left
1526278226497: 225724 artists left
1526278227499: 225674 artists left
1526278228500: 225624 artists left
1526278229503: 225574 artists left
1526278230504: 225524 artists left
1526278231508: 225474 artists left
1526278232509: 225424 artists left
1526278233510: 225374 artists left
1526278234512: 225324 artists left
1526278235516: 225274 artists left
1526278236517: 225224 artists left
1526278237519: 225174 artists left
1526278238521: 225124 artists left
1526278239523: 225074 artists left
1526278240526: 225024 artists left
1526278241528: 224974 artists left
1526278242529: 224924 artists left
1526278243530: 224874 artists left
1526278244533: 224824 artists left
1526278245536: 224774 artists left
1526278246537: 224724 artists left
1526278247538: 224674 artists left
1526278248539: 224624 artists left
1526278249541: 224574 artists left
1526278250541: 224524 artists left
1526278251542: 224474 artists left
1526278252544: 224424 artists left
1526278253545: 224374 artists left
1526278254549: 224324 artists left
1526278255551: 224274 artists left
1526278256553: 224224 artists left
1526278257555: 224174 artists left
1526278258557: 224124 artists left
1526278259559: 224074 artists left
1526278260562: 224024 artists left
1526278261563: 223974 artists left
1526278262565: 223924 artists left
1526278263566: 223874 artists left
1526278264569: 223824 artists left
1526278265572: 223774 artists left
1526278266573: 223724 artists left
1526278267576: 223674 artists left
1526278268577: 223624 artists left
1526278269580: 223574 artists left
1526278270582: 223524 artists left
1526278271583: 223474 artists left
1526278272585: 223424 artists left
1526278273586: 223374 artists left
1526278274589: 223324 artists left
1526278275590: 223274 artists left
1526278276592: 223224 artists left
1526278277594: 223174 artists left
1526278278595: 223124 artists left
1526278279598: 223074 artists left
1526278280600: 223024 artists left
1526278281601: 222974 artists left
1526278282602: 222924 artists left
1526278283604: 222874 artists left
1526278284606: 222824 artists left
1526278285609: 222774 artists left
1526278286611: 222724 artists left
1526278287613: 222674 artists left
1526278288614: 222624 artists left
1526278289616: 222574 artists left
1526278290617: 222524 artists left
1526278291620: 222474 artists left
1526278292622: 222424 artists left
1526278293623: 222374 artists left
1526278294626: 222324 artists left
1526278295627: 222274 artists left
1526278296629: 222224 artists left
1526278297632: 222174 artists left
1526278298633: 222124 artists left
1526278299636: 222074 artists left
1526278300638: 222024 artists left
1526278301640: 221974 artists left
1526278302643: 221924 artists left
1526278303644: 221874 artists left
1526278304646: 221824 artists left
1526278305647: 221774 artists left
1526278306648: 221724 artists left
1526278307650: 221674 artists left
1526278308651: 221624 artists left
1526278309653: 221574 artists left
1526278310655: 221524 artists left
1526278311656: 221474 artists left
1526278312657: 221424 artists left
1526278313658: 221374 artists left
1526278314660: 221324 artists left
1526278315661: 221274 artists left
1526278316662: 221224 artists left
1526278317663: 221174 artists left
1526278318665: 221124 artists left
1526278319667: 221074 artists left
1526278320668: 221024 artists left
1526278321670: 220974 artists left
1526278322671: 220924 artists left
1526278323673: 220874 artists left
1526278324676: 220824 artists left
1526278325678: 220774 artists left
