Starting data collection at: 1529733603577
Connecting to database...
Connected
Spotify access token retrieved
Selected 256774 IDs from artist_info table
1529733606626: 256774 artists left
1529733607629: 256724 artists left
1529733608631: 256674 artists left
1529733609637: 256624 artists left
1529733610639: 256574 artists left
1529733611641: 256524 artists left
1529733612650: 256474 artists left
1529733613652: 256424 artists left
1529733614655: 256374 artists left
1529733615657: 256324 artists left
1529733616659: 256274 artists left
1529733617661: 256224 artists left
1529733618663: 256174 artists left
1529733619666: 256124 artists left
1529733620668: 256074 artists left
1529733621669: 256024 artists left
1529733622672: 255974 artists left
1529733623675: 255924 artists left
1529733624678: 255874 artists left
1529733625680: 255824 artists left
1529733626683: 255774 artists left
1529733627684: 255724 artists left
1529733628686: 255674 artists left
1529733629690: 255624 artists left
1529733630693: 255574 artists left
1529733631696: 255524 artists left
1529733632698: 255474 artists left
1529733633699: 255424 artists left
1529733634704: 255374 artists left
1529733635705: 255324 artists left
1529733636707: 255274 artists left
1529733637708: 255224 artists left
1529733638710: 255174 artists left
1529733639713: 255124 artists left
1529733640715: 255074 artists left
1529733641717: 255024 artists left
1529733642719: 254974 artists left
1529733643722: 254924 artists left
1529733644725: 254874 artists left
1529733645727: 254824 artists left
1529733646728: 254774 artists left
1529733647731: 254724 artists left
1529733648733: 254674 artists left
1529733649736: 254624 artists left
1529733650738: 254574 artists left
1529733651740: 254524 artists left
1529733652742: 254474 artists left
1529733653743: 254424 artists left
1529733654746: 254374 artists left
1529733655748: 254324 artists left
1529733656749: 254274 artists left
1529733657752: 254224 artists left
1529733658754: 254174 artists left
1529733659757: 254124 artists left
1529733660759: 254074 artists left
1529733661760: 254024 artists left
1529733662762: 253974 artists left
1529733663764: 253924 artists left
1529733664767: 253874 artists left
1529733665769: 253824 artists left
1529733666772: 253774 artists left
1529733667773: 253724 artists left
1529733668774: 253674 artists left
1529733669777: 253624 artists left
1529733670778: 253574 artists left
1529733671781: 253524 artists left
1529733672782: 253474 artists left
1529733673785: 253424 artists left
1529733674789: 253374 artists left
1529733675795: 253324 artists left
1529733676797: 253274 artists left
1529733677799: 253224 artists left
1529733678801: 253174 artists left
1529733679806: 253124 artists left
1529733680808: 253074 artists left
1529733681810: 253024 artists left
1529733682813: 252974 artists left
1529733683816: 252924 artists left
1529733684826: 252874 artists left
1529733685829: 252824 artists left
1529733686830: 252774 artists left
1529733687832: 252724 artists left
1529733688834: 252674 artists left
1529733689838: 252624 artists left
1529733690840: 252574 artists left
1529733691843: 252524 artists left
1529733692845: 252474 artists left
1529733693847: 252424 artists left
1529733694851: 252374 artists left
1529733695852: 252324 artists left
1529733696855: 252274 artists left
1529733697856: 252224 artists left
1529733698858: 252174 artists left
1529733699861: 252124 artists left
1529733700865: 252074 artists left
1529733701867: 252024 artists left
1529733702868: 251974 artists left
1529733703870: 251924 artists left
1529733704874: 251874 artists left
1529733705875: 251824 artists left
1529733706879: 251774 artists left
1529733707880: 251724 artists left
1529733708882: 251674 artists left
1529733709886: 251624 artists left
1529733710888: 251574 artists left
1529733711890: 251524 artists left
1529733712892: 251474 artists left
1529733713893: 251424 artists left
1529733714896: 251374 artists left
1529733715897: 251324 artists left
1529733716900: 251274 artists left
1529733717902: 251224 artists left
1529733718903: 251174 artists left
1529733719906: 251124 artists left
1529733720908: 251074 artists left
1529733721911: 251024 artists left
1529733722921: 250974 artists left
1529733723922: 250924 artists left
1529733724925: 250874 artists left
1529733725927: 250824 artists left
1529733726929: 250774 artists left
1529733727930: 250724 artists left
1529733728933: 250674 artists left
1529733729935: 250624 artists left
1529733730937: 250574 artists left
1529733731941: 250524 artists left
1529733732943: 250474 artists left
1529733733945: 250424 artists left
1529733734948: 250374 artists left
1529733735949: 250324 artists left
1529733736951: 250274 artists left
1529733737952: 250224 artists left
1529733738954: 250174 artists left
1529733739957: 250124 artists left
1529733740959: 250074 artists left
1529733741963: 250024 artists left
1529733742965: 249974 artists left
1529733743966: 249924 artists left
1529733744969: 249874 artists left
1529733745970: 249824 artists left
1529733746971: 249774 artists left
1529733747973: 249724 artists left
1529733748976: 249674 artists left
1529733749978: 249624 artists left
1529733750981: 249574 artists left
1529733751982: 249524 artists left
1529733752984: 249474 artists left
1529733753986: 249424 artists left
1529733754989: 249374 artists left
1529733755991: 249324 artists left
1529733756993: 249274 artists left
1529733757995: 249224 artists left
1529733759000: 249174 artists left
1529733760003: 249124 artists left
1529733761006: 249074 artists left
1529733762008: 249024 artists left
1529733763010: 248974 artists left
1529733764013: 248924 artists left
1529733765016: 248874 artists left
1529733766017: 248824 artists left
1529733767019: 248774 artists left
1529733768020: 248724 artists left
1529733769021: 248674 artists left
1529733770025: 248624 artists left
1529733771026: 248574 artists left
1529733772036: 248524 artists left
1529733773038: 248474 artists left
1529733774042: 248424 artists left
1529733775045: 248374 artists left
1529733776046: 248324 artists left
1529733777048: 248274 artists left
1529733778049: 248224 artists left
1529733779052: 248174 artists left
1529733780055: 248124 artists left
1529733781057: 248074 artists left
1529733782060: 248024 artists left
1529733783061: 247974 artists left
1529733784064: 247924 artists left
1529733785068: 247874 artists left
1529733786069: 247824 artists left
