Starting data collection at: 1525845602197
Connecting to database...
Connected
Spotify access token retrieved
Selected 256774 IDs from artist_info table
1525845604119: 256774 artists left
1525845605121: 256724 artists left
1525845606123: 256674 artists left
1525845607127: 256624 artists left
1525845608128: 256574 artists left
1525845609130: 256524 artists left
1525845610138: 256474 artists left
1525845611139: 256424 artists left
1525845612142: 256374 artists left
1525845613144: 256324 artists left
1525845614145: 256274 artists left
1525845615148: 256224 artists left
1525845616149: 256174 artists left
1525845617152: 256124 artists left
1525845618154: 256074 artists left
1525845619155: 256024 artists left
1525845620157: 255974 artists left
1525845621159: 255924 artists left
1525845622161: 255874 artists left
1525845623162: 255824 artists left
1525845624165: 255774 artists left
1525845625167: 255724 artists left
1525845626168: 255674 artists left
1525845627170: 255624 artists left
1525845628172: 255574 artists left
1525845629173: 255524 artists left
1525845630175: 255474 artists left
1525845631177: 255424 artists left
1525845632179: 255374 artists left
1525845633180: 255324 artists left
1525845634182: 255274 artists left
1525845635184: 255224 artists left
1525845636186: 255174 artists left
1525845637189: 255124 artists left
1525845638191: 255074 artists left
1525845639193: 255024 artists left
1525845640195: 254974 artists left
1525845641196: 254924 artists left
1525845642199: 254874 artists left
1525845643201: 254824 artists left
1525845644203: 254774 artists left
1525845645204: 254724 artists left
1525845646205: 254674 artists left
1525845647208: 254624 artists left
1525845648210: 254574 artists left
1525845649212: 254524 artists left
1525845650213: 254474 artists left
1525845651214: 254424 artists left
1525845652217: 254374 artists left
1525845653218: 254324 artists left
1525845654219: 254274 artists left
1525845655220: 254224 artists left
1525845656221: 254174 artists left
1525845657223: 254124 artists left
1525845658225: 254074 artists left
1525845659227: 254024 artists left
1525845660229: 253974 artists left
1525845661231: 253924 artists left
1525845662234: 253874 artists left
1525845663237: 253824 artists left
1525845664238: 253774 artists left
1525845665240: 253724 artists left
1525845666250: 253674 artists left
1525845667253: 253624 artists left
1525845668254: 253574 artists left
1525845669256: 253524 artists left
1525845670258: 253474 artists left
1525845671260: 253424 artists left
1525845672263: 253374 artists left
1525845673266: 253324 artists left
1525845674268: 253274 artists left
1525845675270: 253224 artists left
1525845676273: 253174 artists left
1525845677275: 253124 artists left
1525845678278: 253074 artists left
1525845679280: 253024 artists left
1525845680281: 252974 artists left
1525845681283: 252924 artists left
1525845682285: 252874 artists left
1525845683286: 252824 artists left
1525845684288: 252774 artists left
1525845685289: 252724 artists left
1525845686290: 252674 artists left
1525845687294: 252624 artists left
1525845688296: 252574 artists left
1525845689297: 252524 artists left
1525845690298: 252474 artists left
1525845691300: 252424 artists left
1525845692303: 252374 artists left
1525845693305: 252324 artists left
1525845694306: 252274 artists left
1525845695307: 252224 artists left
1525845696308: 252174 artists left
1525845697311: 252124 artists left
1525845698316: 252074 artists left
1525845699317: 252024 artists left
1525845700318: 251974 artists left
1525845701319: 251924 artists left
1525845702322: 251874 artists left
1525845703323: 251824 artists left
1525845704324: 251774 artists left
1525845705325: 251724 artists left
1525845706327: 251674 artists left
1525845707329: 251624 artists left
1525845708332: 251574 artists left
1525845709333: 251524 artists left
1525845710334: 251474 artists left
1525845711337: 251424 artists left
1525845712339: 251374 artists left
1525845713341: 251324 artists left
1525845714343: 251274 artists left
1525845715346: 251224 artists left
1525845716347: 251174 artists left
1525845717350: 251124 artists left
1525845718353: 251074 artists left
1525845719354: 251024 artists left
1525845720361: 250974 artists left
1525845721362: 250924 artists left
1525845722364: 250874 artists left
1525845723366: 250824 artists left
1525845724368: 250774 artists left
1525845725369: 250724 artists left
1525845726370: 250674 artists left
1525845727372: 250624 artists left
1525845728375: 250574 artists left
1525845729376: 250524 artists left
