Starting data collection at: 1520733601461
Connecting to database...
Connected
Spotify access token retrieved
Selected 102877 IDs from artist_info table
1520733602919: 102877 artists left
1520733603922: 102827 artists left
1520733604923: 102777 artists left
1520733605924: 102727 artists left
1520733606925: 102677 artists left
1520733607928: 102627 artists left
1520733608935: 102577 artists left
1520733609936: 102527 artists left
1520733610938: 102477 artists left
1520733611938: 102427 artists left
1520733612940: 102377 artists left
1520733613942: 102327 artists left
1520733614943: 102277 artists left
1520733615945: 102227 artists left
1520733616946: 102177 artists left
1520733617948: 102127 artists left
1520733618949: 102077 artists left
1520733619950: 102027 artists left
1520733620951: 101977 artists left
1520733621953: 101927 artists left
1520733622957: 101877 artists left
1520733623958: 101827 artists left
1520733624959: 101777 artists left
1520733626012: 101727 artists left
1520733627013: 101677 artists left
1520733628016: 101627 artists left
1520733629017: 101577 artists left
1520733630020: 101527 artists left
1520733631022: 101477 artists left
1520733632031: 101427 artists left
1520733633034: 101377 artists left
1520733634035: 101327 artists left
1520733635037: 101277 artists left
1520733636038: 101227 artists left
1520733637040: 101177 artists left
1520733638043: 101127 artists left
1520733639044: 101077 artists left
1520733640046: 101027 artists left
1520733641047: 100977 artists left
1520733642048: 100927 artists left
1520733643050: 100877 artists left
1520733644052: 100827 artists left
1520733645053: 100777 artists left
1520733646054: 100727 artists left
1520733647055: 100677 artists left
1520733648057: 100627 artists left
1520733649058: 100577 artists left
1520733650061: 100527 artists left
1520733651062: 100477 artists left
1520733652063: 100427 artists left
1520733653066: 100377 artists left
1520733654068: 100327 artists left
1520733655069: 100277 artists left
1520733656071: 100227 artists left
1520733657072: 100177 artists left
1520733658074: 100127 artists left
1520733659077: 100077 artists left
1520733660078: 100027 artists left
1520733661079: 99977 artists left
1520733662080: 99927 artists left
1520733663083: 99877 artists left
1520733664084: 99827 artists left
1520733665085: 99777 artists left
1520733666087: 99727 artists left
1520733667088: 99677 artists left
1520733668092: 99627 artists left
1520733669093: 99577 artists left
1520733670094: 99527 artists left
1520733671095: 99477 artists left
1520733672096: 99427 artists left
1520733673098: 99377 artists left
1520733674099: 99327 artists left
1520733675101: 99277 artists left
1520733676102: 99227 artists left
1520733677103: 99177 artists left
1520733678105: 99127 artists left
1520733679106: 99077 artists left
1520733680108: 99027 artists left
1520733681109: 98977 artists left
1520733682110: 98927 artists left
1520733683112: 98877 artists left
1520733684114: 98827 artists left
1520733685115: 98777 artists left
1520733686116: 98727 artists left
1520733687117: 98677 artists left
1520733688120: 98627 artists left
1520733689121: 98577 artists left
1520733690122: 98527 artists left
1520733691123: 98477 artists left
1520733692124: 98427 artists left
1520733693127: 98377 artists left
1520733694129: 98327 artists left
1520733695130: 98277 artists left
1520733696131: 98227 artists left
1520733697134: 98177 artists left
1520733698136: 98127 artists left
1520733699137: 98077 artists left
1520733700139: 98027 artists left
1520733701140: 97977 artists left
1520733702140: 97927 artists left
1520733703142: 97877 artists left
1520733704143: 97827 artists left
1520733705145: 97777 artists left
1520733706145: 97727 artists left
1520733707147: 97677 artists left
1520733708148: 97627 artists left
1520733709149: 97577 artists left
1520733710151: 97527 artists left
1520733711151: 97477 artists left
1520733712152: 97427 artists left
1520733713155: 97377 artists left
1520733714155: 97327 artists left
1520733715156: 97277 artists left
1520733716157: 97227 artists left
1520733717158: 97177 artists left
1520733718159: 97127 artists left
1520733719166: 97077 artists left
1520733720168: 97027 artists left
1520733721169: 96977 artists left
1520733722170: 96927 artists left
1520733723171: 96877 artists left
1520733724172: 96827 artists left
1520733725173: 96777 artists left
1520733726174: 96727 artists left
1520733727176: 96677 artists left
1520733728177: 96627 artists left
1520733729179: 96577 artists left
1520733730180: 96527 artists left
1520733731181: 96477 artists left
1520733732184: 96427 artists left
1520733733185: 96377 artists left
1520733734186: 96327 artists left
1520733735188: 96277 artists left
1520733736189: 96227 artists left
1520733737191: 96177 artists left
1520733738193: 96127 artists left
1520733739194: 96077 artists left
1520733740195: 96027 artists left
1520733741196: 95977 artists left
1520733742198: 95927 artists left
1520733743200: 95877 artists left
1520733744201: 95827 artists left
1520733745202: 95777 artists left
1520733746203: 95727 artists left
1520733747205: 95677 artists left
1520733748207: 95627 artists left
1520733749208: 95577 artists left
1520733750209: 95527 artists left
1520733751210: 95477 artists left
1520733752212: 95427 artists left
1520733753214: 95377 artists left
1520733754216: 95327 artists left
1520733755216: 95277 artists left
1520733756219: 95227 artists left
1520733757221: 95177 artists left
