Starting data collection at: 1520474402126
Connecting to database...
Connected
Spotify access token retrieved
Selected 102877 IDs from artist_info table
1520474403536: 102877 artists left
1520474404537: 102827 artists left
1520474405539: 102777 artists left
1520474406542: 102727 artists left
1520474407544: 102677 artists left
1520474408549: 102627 artists left
1520474409560: 102577 artists left
1520474410562: 102527 artists left
1520474411564: 102477 artists left
1520474412565: 102427 artists left
1520474413568: 102377 artists left
1520474414570: 102327 artists left
1520474415572: 102277 artists left
1520474416573: 102227 artists left
1520474417574: 102177 artists left
1520474418577: 102127 artists left
1520474419578: 102077 artists left
1520474420581: 102027 artists left
1520474421582: 101977 artists left
1520474422583: 101927 artists left
1520474423587: 101877 artists left
1520474424589: 101827 artists left
1520474425591: 101777 artists left
1520474426608: 101727 artists left
1520474427610: 101677 artists left
1520474428613: 101627 artists left
1520474429615: 101577 artists left
1520474430617: 101527 artists left
1520474431621: 101477 artists left
1520474432628: 101427 artists left
1520474433631: 101377 artists left
1520474434633: 101327 artists left
1520474435634: 101277 artists left
1520474436636: 101227 artists left
1520474437639: 101177 artists left
1520474438642: 101127 artists left
1520474439644: 101077 artists left
1520474440646: 101027 artists left
1520474441648: 100977 artists left
1520474442650: 100927 artists left
1520474443652: 100877 artists left
1520474444653: 100827 artists left
1520474445656: 100777 artists left
1520474446657: 100727 artists left
1520474447658: 100677 artists left
1520474448661: 100627 artists left
1520474449663: 100577 artists left
1520474450665: 100527 artists left
1520474451666: 100477 artists left
1520474452667: 100427 artists left
1520474453671: 100377 artists left
1520474454673: 100327 artists left
1520474455674: 100277 artists left
1520474456677: 100227 artists left
1520474457678: 100177 artists left
1520474458681: 100127 artists left
1520474459684: 100077 artists left
1520474460686: 100027 artists left
1520474461688: 99977 artists left
1520474462689: 99927 artists left
1520474463691: 99877 artists left
1520474464692: 99827 artists left
1520474465694: 99777 artists left
1520474466696: 99727 artists left
1520474467699: 99677 artists left
1520474468702: 99627 artists left
1520474469704: 99577 artists left
1520474470706: 99527 artists left
1520474471708: 99477 artists left
1520474472710: 99427 artists left
1520474473713: 99377 artists left
1520474474714: 99327 artists left
1520474475716: 99277 artists left
1520474476718: 99227 artists left
1520474477719: 99177 artists left
1520474478721: 99127 artists left
1520474479723: 99077 artists left
1520474480725: 99027 artists left
1520474481727: 98977 artists left
1520474482729: 98927 artists left
1520474483732: 98877 artists left
1520474484733: 98827 artists left
1520474485735: 98777 artists left
1520474486736: 98727 artists left
1520474487739: 98677 artists left
1520474488742: 98627 artists left
1520474489744: 98577 artists left
1520474490745: 98527 artists left
1520474491747: 98477 artists left
1520474492748: 98427 artists left
1520474493751: 98377 artists left
1520474494753: 98327 artists left
1520474495755: 98277 artists left
1520474496756: 98227 artists left
1520474497760: 98177 artists left
1520474498764: 98127 artists left
1520474499766: 98077 artists left
1520474500768: 98027 artists left
1520474501770: 97977 artists left
1520474502772: 97927 artists left
1520474503775: 97877 artists left
1520474504777: 97827 artists left
1520474505778: 97777 artists left
1520474506780: 97727 artists left
1520474507781: 97677 artists left
1520474508784: 97627 artists left
1520474509785: 97577 artists left
1520474510786: 97527 artists left
