Starting data collection at: 1522735202216
Connecting to database...
Connected
Spotify access token retrieved
Selected 191751 IDs from artist_info table
1522735203974: 191751 artists left
1522735204977: 191701 artists left
1522735205978: 191651 artists left
1522735206981: 191601 artists left
1522735207985: 191551 artists left
1522735208988: 191501 artists left
1522735209995: 191451 artists left
1522735210997: 191401 artists left
1522735211999: 191351 artists left
1522735213003: 191301 artists left
1522735214005: 191251 artists left
1522735215007: 191201 artists left
1522735216009: 191151 artists left
1522735217010: 191101 artists left
1522735218013: 191051 artists left
1522735219015: 191001 artists left
1522735220018: 190951 artists left
1522735221019: 190901 artists left
1522735222021: 190851 artists left
1522735223024: 190801 artists left
1522735224027: 190751 artists left
1522735225028: 190701 artists left
1522735226030: 190651 artists left
1522735227031: 190601 artists left
1522735228034: 190551 artists left
1522735229036: 190501 artists left
1522735230038: 190451 artists left
1522735231040: 190401 artists left
1522735232041: 190351 artists left
1522735233044: 190301 artists left
1522735234046: 190251 artists left
1522735235047: 190201 artists left
1522735236049: 190151 artists left
1522735237051: 190101 artists left
1522735238054: 190051 artists left
1522735239056: 190001 artists left
1522735240058: 189951 artists left
1522735241060: 189901 artists left
1522735242062: 189851 artists left
1522735243064: 189801 artists left
1522735244066: 189751 artists left
1522735245068: 189701 artists left
1522735246070: 189651 artists left
1522735247072: 189601 artists left
1522735248076: 189551 artists left
1522735249077: 189501 artists left
1522735250080: 189451 artists left
1522735251081: 189401 artists left
1522735252084: 189351 artists left
1522735253088: 189301 artists left
1522735254091: 189251 artists left
1522735255094: 189201 artists left
1522735256097: 189151 artists left
1522735257099: 189101 artists left
1522735258103: 189051 artists left
1522735259111: 189001 artists left
1522735260113: 188951 artists left
1522735261115: 188901 artists left
1522735262116: 188851 artists left
1522735263119: 188801 artists left
1522735264122: 188751 artists left
1522735265123: 188701 artists left
1522735266126: 188651 artists left
1522735267128: 188601 artists left
1522735268130: 188551 artists left
1522735269133: 188501 artists left
1522735270134: 188451 artists left
1522735271136: 188401 artists left
1522735272137: 188351 artists left
1522735273140: 188301 artists left
1522735274141: 188251 artists left
1522735275143: 188201 artists left
1522735276144: 188151 artists left
1522735277146: 188101 artists left
1522735278150: 188051 artists left
1522735279152: 188001 artists left
1522735280153: 187951 artists left
1522735281156: 187901 artists left
1522735282158: 187851 artists left
1522735283161: 187801 artists left
1522735284162: 187751 artists left
1522735285165: 187701 artists left
1522735286166: 187651 artists left
1522735287169: 187601 artists left
1522735288172: 187551 artists left
1522735289174: 187501 artists left
1522735290176: 187451 artists left
1522735291178: 187401 artists left
1522735292180: 187351 artists left
1522735293183: 187301 artists left
1522735294185: 187251 artists left
1522735295187: 187201 artists left
1522735296189: 187151 artists left
1522735297191: 187101 artists left
1522735298197: 187051 artists left
1522735299198: 187001 artists left
1522735300200: 186951 artists left
1522735301201: 186901 artists left
1522735302203: 186851 artists left
1522735303206: 186801 artists left
1522735304208: 186751 artists left
1522735305210: 186701 artists left
1522735306212: 186651 artists left
1522735307214: 186601 artists left
1522735308216: 186551 artists left
1522735309218: 186501 artists left
1522735310220: 186451 artists left
1522735311222: 186401 artists left
1522735312223: 186351 artists left
1522735313227: 186301 artists left
1522735314229: 186251 artists left
1522735315230: 186201 artists left
1522735316231: 186151 artists left
1522735317232: 186101 artists left
1522735318236: 186051 artists left
1522735319238: 186001 artists left
1522735320246: 185951 artists left
1522735321251: 185901 artists left
