Starting data collection at: 1521352801713
Connecting to database...
Connected
Spotify access token retrieved
Selected 146242 IDs from artist_info table
1521352803275: 146242 artists left
1521352804278: 146192 artists left
1521352805281: 146142 artists left
1521352806283: 146092 artists left
1521352807284: 146042 artists left
1521352808287: 145992 artists left
1521352809296: 145942 artists left
1521352810298: 145892 artists left
1521352811299: 145842 artists left
1521352812301: 145792 artists left
1521352813304: 145742 artists left
1521352814306: 145692 artists left
1521352815308: 145642 artists left
1521352816310: 145592 artists left
1521352817312: 145542 artists left
1521352818314: 145492 artists left
1521352819315: 145442 artists left
1521352820316: 145392 artists left
1521352821319: 145342 artists left
1521352822321: 145292 artists left
1521352823323: 145242 artists left
1521352824324: 145192 artists left
1521352825327: 145142 artists left
1521352826327: 145092 artists left
1521352827330: 145042 artists left
1521352828333: 144992 artists left
1521352829335: 144942 artists left
1521352830337: 144892 artists left
1521352831339: 144842 artists left
1521352832340: 144792 artists left
1521352833344: 144742 artists left
1521352834345: 144692 artists left
1521352835347: 144642 artists left
1521352836349: 144592 artists left
1521352837350: 144542 artists left
1521352838353: 144492 artists left
1521352839356: 144442 artists left
1521352840358: 144392 artists left
1521352841360: 144342 artists left
1521352842361: 144292 artists left
1521352843387: 144242 artists left
1521352844389: 144192 artists left
1521352845392: 144142 artists left
1521352846394: 144092 artists left
1521352847396: 144042 artists left
1521352848399: 143992 artists left
1521352849408: 143942 artists left
1521352850410: 143892 artists left
1521352851412: 143842 artists left
1521352852414: 143792 artists left
1521352853417: 143742 artists left
1521352854419: 143692 artists left
1521352855421: 143642 artists left
1521352856423: 143592 artists left
1521352857424: 143542 artists left
1521352858426: 143492 artists left
1521352859428: 143442 artists left
1521352860429: 143392 artists left
1521352861431: 143342 artists left
1521352862432: 143292 artists left
1521352863435: 143242 artists left
1521352864436: 143192 artists left
1521352865437: 143142 artists left
1521352866439: 143092 artists left
1521352867440: 143042 artists left
1521352868444: 142992 artists left
1521352869446: 142942 artists left
1521352870448: 142892 artists left
1521352871450: 142842 artists left
1521352872452: 142792 artists left
1521352873456: 142742 artists left
1521352874457: 142692 artists left
1521352875459: 142642 artists left
1521352876461: 142592 artists left
1521352877463: 142542 artists left
1521352878467: 142492 artists left
1521352879469: 142442 artists left
1521352880471: 142392 artists left
1521352881473: 142342 artists left
1521352882474: 142292 artists left
1521352883477: 142242 artists left
1521352884481: 142192 artists left
1521352885482: 142142 artists left
1521352886483: 142092 artists left
1521352887485: 142042 artists left
1521352888488: 141992 artists left
1521352889489: 141942 artists left
1521352890492: 141892 artists left
1521352891493: 141842 artists left
1521352892495: 141792 artists left
1521352893498: 141742 artists left
1521352894501: 141692 artists left
1521352895502: 141642 artists left
1521352896505: 141592 artists left
1521352897508: 141542 artists left
1521352898511: 141492 artists left
1521352899513: 141442 artists left
1521352900515: 141392 artists left
1521352901516: 141342 artists left
1521352902518: 141292 artists left
1521352903521: 141242 artists left
1521352904523: 141192 artists left
1521352905524: 141142 artists left
1521352906527: 141092 artists left
1521352907529: 141042 artists left
1521352908531: 140992 artists left
1521352909532: 140942 artists left
1521352910534: 140892 artists left
1521352911536: 140842 artists left
1521352912538: 140792 artists left
1521352913541: 140742 artists left
1521352914543: 140692 artists left
1521352915545: 140642 artists left
1521352916547: 140592 artists left
1521352917548: 140542 artists left
1521352918552: 140492 artists left
1521352919562: 140442 artists left
1521352920564: 140392 artists left
1521352921566: 140342 artists left
1521352922567: 140292 artists left
1521352923570: 140242 artists left
1521352924572: 140192 artists left
1521352925574: 140142 artists left
1521352926575: 140092 artists left
1521352927577: 140042 artists left
1521352928580: 139992 artists left
1521352929582: 139942 artists left
1521352930583: 139892 artists left
1521352931585: 139842 artists left
1521352932587: 139792 artists left
1521352933589: 139742 artists left
1521352934590: 139692 artists left
1521352935591: 139642 artists left
1521352936593: 139592 artists left
1521352937595: 139542 artists left
1521352938598: 139492 artists left
1521352939599: 139442 artists left
1521352940600: 139392 artists left
1521352941603: 139342 artists left
1521352942604: 139292 artists left
1521352943607: 139242 artists left
1521352944610: 139192 artists left
1521352945612: 139142 artists left
1521352946614: 139092 artists left
1521352947616: 139042 artists left
1521352948618: 138992 artists left
1521352949620: 138942 artists left
1521352950621: 138892 artists left
1521352951623: 138842 artists left
1521352952625: 138792 artists left
1521352953628: 138742 artists left
1521352954629: 138692 artists left
1521352955631: 138642 artists left
1521352956632: 138592 artists left
1521352957634: 138542 artists left
1521352958636: 138492 artists left
1521352959638: 138442 artists left
1521352960639: 138392 artists left
1521352961641: 138342 artists left
1521352962643: 138292 artists left
1521352963645: 138242 artists left
1521352964647: 138192 artists left
1521352965649: 138142 artists left
1521352966650: 138092 artists left
1521352967652: 138042 artists left
1521352968655: 137992 artists left
1521352969656: 137942 artists left
1521352970659: 137892 artists left
1521352971661: 137842 artists left
1521352972663: 137792 artists left
1521352973666: 137742 artists left
1521352974668: 137692 artists left
1521352975670: 137642 artists left
1521352976671: 137592 artists left
1521352977672: 137542 artists left
1521352978675: 137492 artists left
1521352979677: 137442 artists left
1521352980679: 137392 artists left
1521352981681: 137342 artists left
1521352982683: 137292 artists left
1521352983686: 137242 artists left
1521352984688: 137192 artists left
1521352985690: 137142 artists left
1521352986691: 137092 artists left
1521352987692: 137042 artists left
1521352988694: 136992 artists left
1521352989696: 136942 artists left
1521352990698: 136892 artists left
1521352991700: 136842 artists left
1521352992702: 136792 artists left
1521352993705: 136742 artists left
1521352994706: 136692 artists left
1521352995707: 136642 artists left
1521352996709: 136592 artists left
1521352997710: 136542 artists left
1521352998712: 136492 artists left
1521352999714: 136442 artists left
1521353000716: 136392 artists left
1521353001719: 136342 artists left
1521353002721: 136292 artists left
1521353003724: 136242 artists left
1521353004726: 136192 artists left
1521353005727: 136142 artists left
1521353006729: 136092 artists left
1521353007729: 136042 artists left
1521353008732: 135992 artists left
1521353009733: 135942 artists left
1521353010735: 135892 artists left
1521353011737: 135842 artists left
