Starting data collection at: 1519783202207
Connecting to database...
Connected
Spotify access token retrieved
Selected 76516 IDs from artist_info table
1519783203920: 76516 artists left
1519783204923: 76466 artists left
1519783205926: 76416 artists left
1519783206927: 76366 artists left
1519783207930: 76316 artists left
1519783208932: 76266 artists left
1519783209939: 76216 artists left
1519783210941: 76166 artists left
1519783211943: 76116 artists left
1519783212944: 76066 artists left
1519783213948: 76016 artists left
1519783214950: 75966 artists left
1519783215951: 75916 artists left
1519783216953: 75866 artists left
1519783217954: 75816 artists left
1519783218979: 75766 artists left
1519783219982: 75716 artists left
1519783220984: 75666 artists left
1519783221986: 75616 artists left
1519783222987: 75566 artists left
1519783223990: 75516 artists left
1519783225000: 75466 artists left
1519783226001: 75416 artists left
1519783227004: 75366 artists left
1519783228005: 75316 artists left
1519783229007: 75266 artists left
1519783230009: 75216 artists left
1519783231011: 75166 artists left
1519783232012: 75116 artists left
1519783233015: 75066 artists left
1519783234017: 75016 artists left
1519783235019: 74966 artists left
1519783236020: 74916 artists left
1519783237023: 74866 artists left
1519783238025: 74816 artists left
1519783239027: 74766 artists left
1519783240028: 74716 artists left
1519783241030: 74666 artists left
1519783242032: 74616 artists left
1519783243034: 74566 artists left
1519783244036: 74516 artists left
1519783245038: 74466 artists left
1519783246039: 74416 artists left
1519783247040: 74366 artists left
1519783248041: 74316 artists left
1519783249044: 74266 artists left
1519783250045: 74216 artists left
1519783251047: 74166 artists left
1519783252049: 74116 artists left
1519783253050: 74066 artists left
1519783254054: 74016 artists left
1519783255056: 73966 artists left
1519783256058: 73916 artists left
1519783257059: 73866 artists left
1519783258060: 73816 artists left
1519783259063: 73766 artists left
1519783260064: 73716 artists left
1519783261065: 73666 artists left
1519783262067: 73616 artists left
1519783263069: 73566 artists left
1519783264071: 73516 artists left
1519783265072: 73466 artists left
1519783266074: 73416 artists left
1519783267077: 73366 artists left
1519783268080: 73316 artists left
1519783269082: 73266 artists left
1519783270085: 73216 artists left
1519783271086: 73166 artists left
1519783272087: 73116 artists left
1519783273088: 73066 artists left
1519783274090: 73016 artists left
1519783275093: 72966 artists left
1519783276094: 72916 artists left
1519783277097: 72866 artists left
1519783278098: 72816 artists left
1519783279101: 72766 artists left
1519783280102: 72716 artists left
1519783281103: 72666 artists left
1519783282105: 72616 artists left
1519783283106: 72566 artists left
1519783284108: 72516 artists left
1519783285109: 72466 artists left
1519783286111: 72416 artists left
1519783287113: 72366 artists left
1519783288115: 72316 artists left
1519783289117: 72266 artists left
1519783290118: 72216 artists left
1519783291119: 72166 artists left
1519783292121: 72116 artists left
1519783293122: 72066 artists left
1519783294124: 72016 artists left
1519783295125: 71966 artists left
1519783296126: 71916 artists left
1519783297127: 71866 artists left
1519783298130: 71816 artists left
1519783299132: 71766 artists left
1519783300134: 71716 artists left
1519783301135: 71666 artists left
1519783302137: 71616 artists left
1519783303138: 71566 artists left
1519783304139: 71516 artists left
1519783305140: 71466 artists left
1519783306141: 71416 artists left
1519783307143: 71366 artists left
1519783308144: 71316 artists left
1519783309145: 71266 artists left
1519783310146: 71216 artists left
1519783311147: 71166 artists left
1519783312149: 71116 artists left
1519783313150: 71066 artists left
1519783314152: 71016 artists left
1519783315153: 70966 artists left
1519783316154: 70916 artists left
1519783317156: 70866 artists left
1519783318157: 70816 artists left
1519783319158: 70766 artists left
1519783320166: 70716 artists left
1519783321167: 70666 artists left
1519783322169: 70616 artists left
1519783323170: 70566 artists left
1519783324171: 70516 artists left
1519783325172: 70466 artists left
1519783326173: 70416 artists left
1519783327175: 70366 artists left
1519783328176: 70316 artists left
1519783329177: 70266 artists left
1519783330178: 70216 artists left
1519783331179: 70166 artists left
1519783332182: 70116 artists left
1519783333183: 70066 artists left
1519783334184: 70016 artists left
1519783335185: 69966 artists left
1519783336186: 69916 artists left
1519783337188: 69866 artists left
1519783338190: 69816 artists left
