Starting data collection at: 1522562401466
Connecting to database...
Connected
Spotify access token retrieved
Selected 191751 IDs from artist_info table
1522562403672: 191751 artists left
1522562404674: 191701 artists left
1522562405675: 191651 artists left
1522562406676: 191601 artists left
1522562407677: 191551 artists left
1522562408678: 191501 artists left
1522562409687: 191451 artists left
1522562410687: 191401 artists left
1522562411689: 191351 artists left
1522562412692: 191301 artists left
1522562413693: 191251 artists left
1522562414694: 191201 artists left
1522562415695: 191151 artists left
1522562416696: 191101 artists left
1522562417697: 191051 artists left
1522562418699: 191001 artists left
1522562419699: 190951 artists left
1522562420700: 190901 artists left
1522562421715: 190851 artists left
1522562422717: 190801 artists left
1522562423717: 190751 artists left
1522562424718: 190701 artists left
1522562425719: 190651 artists left
1522562426720: 190601 artists left
1522562427721: 190551 artists left
1522562428723: 190501 artists left
1522562429724: 190451 artists left
1522562430724: 190401 artists left
1522562431725: 190351 artists left
1522562432727: 190301 artists left
1522562433728: 190251 artists left
1522562434728: 190201 artists left
1522562435752: 190151 artists left
1522562436752: 190101 artists left
1522562437755: 190051 artists left
1522562438756: 190001 artists left
1522562439758: 189951 artists left
1522562440760: 189901 artists left
1522562441761: 189851 artists left
1522562442764: 189801 artists left
1522562443765: 189751 artists left
1522562444766: 189701 artists left
1522562445767: 189651 artists left
1522562446768: 189601 artists left
1522562447771: 189551 artists left
1522562448772: 189501 artists left
1522562449774: 189451 artists left
1522562450775: 189401 artists left
1522562451776: 189351 artists left
1522562452779: 189301 artists left
1522562453780: 189251 artists left
1522562454781: 189201 artists left
1522562455782: 189151 artists left
1522562456783: 189101 artists left
1522562457785: 189051 artists left
1522562458786: 189001 artists left
1522562459787: 188951 artists left
1522562460788: 188901 artists left
1522562461789: 188851 artists left
1522562462790: 188801 artists left
1522562463791: 188751 artists left
1522562464792: 188701 artists left
1522562465792: 188651 artists left
1522562466794: 188601 artists left
1522562467796: 188551 artists left
1522562468797: 188501 artists left
1522562469798: 188451 artists left
1522562470800: 188401 artists left
1522562471801: 188351 artists left
1522562472803: 188301 artists left
1522562473804: 188251 artists left
1522562474805: 188201 artists left
1522562475807: 188151 artists left
1522562476807: 188101 artists left
1522562477810: 188051 artists left
1522562478810: 188001 artists left
1522562479811: 187951 artists left
1522562480812: 187901 artists left
1522562481813: 187851 artists left
1522562482815: 187801 artists left
1522562483816: 187751 artists left
1522562484817: 187701 artists left
1522562485817: 187651 artists left
1522562486818: 187601 artists left
1522562487821: 187551 artists left
1522562488823: 187501 artists left
1522562489824: 187451 artists left
1522562490825: 187401 artists left
1522562491826: 187351 artists left
1522562492828: 187301 artists left
1522562493831: 187251 artists left
1522562494831: 187201 artists left
1522562495832: 187151 artists left
1522562496832: 187101 artists left
1522562497837: 187051 artists left
1522562498838: 187001 artists left
1522562499839: 186951 artists left
1522562500839: 186901 artists left
1522562501839: 186851 artists left
1522562502841: 186801 artists left
1522562503841: 186751 artists left
1522562504842: 186701 artists left
1522562505843: 186651 artists left
1522562506844: 186601 artists left
1522562507846: 186551 artists left
1522562508847: 186501 artists left
1522562509848: 186451 artists left
1522562510849: 186401 artists left
1522562511850: 186351 artists left
1522562512852: 186301 artists left
1522562513852: 186251 artists left
1522562514852: 186201 artists left
1522562515853: 186151 artists left
1522562516853: 186101 artists left
1522562517854: 186051 artists left
1522562518855: 186001 artists left
1522562519862: 185951 artists left
1522562520863: 185901 artists left
1522562521864: 185851 artists left
1522562522866: 185801 artists left
1522562523867: 185751 artists left
1522562524866: 185701 artists left
1522562525866: 185651 artists left
1522562526867: 185601 artists left
1522562527869: 185551 artists left
1522562528869: 185501 artists left
1522562529870: 185451 artists left
1522562530870: 185401 artists left
1522562531870: 185351 artists left
1522562532872: 185301 artists left
1522562533873: 185251 artists left
1522562534874: 185201 artists left
1522562535875: 185151 artists left
1522562536876: 185101 artists left
1522562537879: 185051 artists left
1522562538880: 185001 artists left
1522562539881: 184951 artists left
1522562540882: 184901 artists left
1522562541883: 184851 artists left
1522562542884: 184801 artists left
1522562543885: 184751 artists left
1522562544885: 184701 artists left
1522562545888: 184651 artists left
1522562546889: 184601 artists left
1522562547891: 184551 artists left
1522562548892: 184501 artists left
1522562549893: 184451 artists left
1522562550894: 184401 artists left
1522562551894: 184351 artists left
1522562552897: 184301 artists left
1522562553898: 184251 artists left
1522562554899: 184201 artists left
1522562555899: 184151 artists left
1522562556899: 184101 artists left
1522562557902: 184051 artists left
1522562558903: 184001 artists left
1522562559904: 183951 artists left
1522562560905: 183901 artists left
1522562561905: 183851 artists left
1522562562906: 183801 artists left
1522562563907: 183751 artists left
1522562564907: 183701 artists left
1522562565908: 183651 artists left
1522562566908: 183601 artists left
1522562567910: 183551 artists left
1522562568910: 183501 artists left
1522562569912: 183451 artists left
1522562570913: 183401 artists left
1522562571914: 183351 artists left
1522562572916: 183301 artists left
1522562573917: 183251 artists left
1522562574919: 183201 artists left
1522562575919: 183151 artists left
1522562576919: 183101 artists left
1522562577922: 183051 artists left
1522562578923: 183001 artists left
1522562579924: 182951 artists left
1522562580924: 182901 artists left
1522562581925: 182851 artists left
1522562582927: 182801 artists left
1522562583927: 182751 artists left
1522562584928: 182701 artists left
1522562585929: 182651 artists left
1522562586930: 182601 artists left
1522562587933: 182551 artists left
1522562588934: 182501 artists left
1522562589935: 182451 artists left
1522562590935: 182401 artists left
1522562591936: 182351 artists left
1522562592938: 182301 artists left
1522562593939: 182251 artists left
1522562594939: 182201 artists left
1522562595940: 182151 artists left
1522562596940: 182101 artists left
1522562597944: 182051 artists left
1522562598945: 182001 artists left
1522562599946: 181951 artists left
1522562600947: 181901 artists left
1522562601947: 181851 artists left
1522562602949: 181801 artists left
1522562603950: 181751 artists left
1522562604951: 181701 artists left
1522562605953: 181651 artists left
1522562606954: 181601 artists left
1522562607956: 181551 artists left
1522562608956: 181501 artists left
1522562609957: 181451 artists left
1522562610958: 181401 artists left
1522562611959: 181351 artists left
