Starting data collection at: 1522216801767
Connecting to database...
Connected
Spotify access token retrieved
Selected 169147 IDs from artist_info table
1522216803765: 169147 artists left
1522216804786: 169097 artists left
1522216805788: 169047 artists left
1522216806791: 168997 artists left
1522216807792: 168947 artists left
1522216808795: 168897 artists left
1522216809804: 168847 artists left
1522216810805: 168797 artists left
1522216811807: 168747 artists left
1522216812809: 168697 artists left
1522216813810: 168647 artists left
1522216814813: 168597 artists left
1522216815815: 168547 artists left
1522216816816: 168497 artists left
1522216817819: 168447 artists left
1522216818820: 168397 artists left
1522216819822: 168347 artists left
1522216820823: 168297 artists left
1522216821826: 168247 artists left
1522216822828: 168197 artists left
1522216823830: 168147 artists left
1522216824832: 168097 artists left
1522216825834: 168047 artists left
1522216826835: 167997 artists left
1522216827839: 167947 artists left
1522216828840: 167897 artists left
1522216829841: 167847 artists left
1522216830843: 167797 artists left
1522216831845: 167747 artists left
1522216832849: 167697 artists left
1522216833851: 167647 artists left
1522216834852: 167597 artists left
1522216835855: 167547 artists left
1522216836857: 167497 artists left
1522216837861: 167447 artists left
1522216838863: 167397 artists left
1522216839864: 167347 artists left
1522216840865: 167297 artists left
1522216841866: 167247 artists left
1522216842869: 167197 artists left
1522216843871: 167147 artists left
1522216844873: 167097 artists left
1522216845875: 167047 artists left
1522216846876: 166997 artists left
1522216847880: 166947 artists left
1522216848881: 166897 artists left
1522216849883: 166847 artists left
1522216850884: 166797 artists left
1522216851886: 166747 artists left
1522216852889: 166697 artists left
1522216853892: 166647 artists left
1522216854895: 166597 artists left
1522216855896: 166547 artists left
1522216856899: 166497 artists left
1522216857907: 166447 artists left
1522216858909: 166397 artists left
1522216859910: 166347 artists left
1522216860913: 166297 artists left
1522216861915: 166247 artists left
1522216862918: 166197 artists left
1522216863920: 166147 artists left
1522216864923: 166097 artists left
1522216865924: 166047 artists left
1522216866926: 165997 artists left
1522216867930: 165947 artists left
1522216868932: 165897 artists left
1522216869933: 165847 artists left
1522216870935: 165797 artists left
1522216871937: 165747 artists left
1522216872940: 165697 artists left
