Starting data collection at: 1521180001651
Connecting to database...
Connected
Spotify access token retrieved
Selected 102877 IDs from artist_info table
1521180003097: 102877 artists left
1521180004099: 102827 artists left
1521180005102: 102777 artists left
1521180006103: 102727 artists left
1521180007105: 102677 artists left
1521180008108: 102627 artists left
1521180009115: 102577 artists left
1521180010118: 102527 artists left
1521180011120: 102477 artists left
1521180012121: 102427 artists left
1521180013122: 102377 artists left
1521180014124: 102327 artists left
1521180015125: 102277 artists left
1521180016128: 102227 artists left
1521180017130: 102177 artists left
1521180018132: 102127 artists left
1521180019134: 102077 artists left
1521180020135: 102027 artists left
1521180021137: 101977 artists left
1521180022139: 101927 artists left
1521180023142: 101877 artists left
1521180024143: 101827 artists left
1521180025145: 101777 artists left
1521180026170: 101727 artists left
1521180027172: 101677 artists left
1521180028176: 101627 artists left
1521180029178: 101577 artists left
1521180030180: 101527 artists left
1521180031183: 101477 artists left
1521180032192: 101427 artists left
1521180033194: 101377 artists left
1521180034196: 101327 artists left
1521180035197: 101277 artists left
1521180036198: 101227 artists left
1521180037200: 101177 artists left
1521180038203: 101127 artists left
1521180039204: 101077 artists left
1521180040206: 101027 artists left
1521180041207: 100977 artists left
1521180042209: 100927 artists left
1521180043212: 100877 artists left
1521180044214: 100827 artists left
1521180045216: 100777 artists left
1521180046218: 100727 artists left
1521180047220: 100677 artists left
1521180048222: 100627 artists left
1521180049224: 100577 artists left
1521180050225: 100527 artists left
1521180051228: 100477 artists left
1521180052229: 100427 artists left
1521180053232: 100377 artists left
1521180054233: 100327 artists left
1521180055236: 100277 artists left
1521180056237: 100227 artists left
1521180057239: 100177 artists left
1521180058241: 100127 artists left
1521180059242: 100077 artists left
1521180060244: 100027 artists left
1521180061246: 99977 artists left
1521180062247: 99927 artists left
1521180063251: 99877 artists left
1521180064253: 99827 artists left
1521180065255: 99777 artists left
1521180066257: 99727 artists left
1521180067258: 99677 artists left
1521180068261: 99627 artists left
1521180069263: 99577 artists left
1521180070265: 99527 artists left
1521180071266: 99477 artists left
1521180072267: 99427 artists left
1521180073269: 99377 artists left
1521180074271: 99327 artists left
1521180075273: 99277 artists left
1521180076275: 99227 artists left
1521180077277: 99177 artists left
1521180078280: 99127 artists left
1521180079282: 99077 artists left
1521180080283: 99027 artists left
1521180081285: 98977 artists left
1521180082287: 98927 artists left
1521180083289: 98877 artists left
1521180084290: 98827 artists left
1521180085292: 98777 artists left
1521180086294: 98727 artists left
1521180087296: 98677 artists left
1521180088299: 98627 artists left
1521180089301: 98577 artists left
1521180090303: 98527 artists left
1521180091306: 98477 artists left
1521180092307: 98427 artists left
1521180093310: 98377 artists left
1521180094312: 98327 artists left
1521180095314: 98277 artists left
1521180096315: 98227 artists left
1521180097320: 98177 artists left
1521180098321: 98127 artists left
1521180099322: 98077 artists left
1521180100324: 98027 artists left
1521180101324: 97977 artists left
1521180102326: 97927 artists left
1521180103329: 97877 artists left
1521180104332: 97827 artists left
1521180105334: 97777 artists left
1521180106336: 97727 artists left
1521180107338: 97677 artists left
1521180108341: 97627 artists left
1521180109342: 97577 artists left
1521180110343: 97527 artists left
1521180111344: 97477 artists left
1521180112346: 97427 artists left
1521180113349: 97377 artists left
1521180114351: 97327 artists left
1521180115353: 97277 artists left
1521180116355: 97227 artists left
1521180117356: 97177 artists left
1521180118359: 97127 artists left
1521180119366: 97077 artists left
1521180120368: 97027 artists left
1521180121369: 96977 artists left
1521180122371: 96927 artists left
1521180123374: 96877 artists left
1521180124375: 96827 artists left
1521180125377: 96777 artists left
1521180126379: 96727 artists left
1521180127381: 96677 artists left
1521180128383: 96627 artists left
1521180129384: 96577 artists left
1521180130386: 96527 artists left
1521180131387: 96477 artists left
1521180132390: 96427 artists left
1521180133393: 96377 artists left
1521180134394: 96327 artists left
1521180135397: 96277 artists left
1521180136398: 96227 artists left
1521180137400: 96177 artists left
1521180138402: 96127 artists left
1521180139404: 96077 artists left
1521180140405: 96027 artists left
1521180141407: 95977 artists left
1521180142408: 95927 artists left
1521180143410: 95877 artists left
1521180144412: 95827 artists left
1521180145414: 95777 artists left
1521180146415: 95727 artists left
1521180147416: 95677 artists left
1521180148418: 95627 artists left
1521180149420: 95577 artists left
1521180150422: 95527 artists left
