Starting data collection at: 1520560801970
Connecting to database...
Connected
Spotify access token retrieved
Selected 102877 IDs from artist_info table
1520560803361: 102877 artists left
1520560804362: 102827 artists left
1520560805365: 102777 artists left
1520560806367: 102727 artists left
1520560807368: 102677 artists left
1520560808374: 102627 artists left
1520560809383: 102577 artists left
1520560810385: 102527 artists left
1520560811386: 102477 artists left
1520560812387: 102427 artists left
1520560813390: 102377 artists left
1520560814391: 102327 artists left
1520560815393: 102277 artists left
1520560816394: 102227 artists left
1520560817396: 102177 artists left
1520560818425: 102127 artists left
1520560819428: 102077 artists left
1520560820431: 102027 artists left
1520560821432: 101977 artists left
1520560822435: 101927 artists left
1520560823437: 101877 artists left
1520560824447: 101827 artists left
1520560825449: 101777 artists left
1520560826451: 101727 artists left
1520560827453: 101677 artists left
1520560828456: 101627 artists left
1520560829458: 101577 artists left
1520560830460: 101527 artists left
1520560831462: 101477 artists left
1520560832464: 101427 artists left
1520560833476: 101377 artists left
1520560834478: 101327 artists left
1520560835480: 101277 artists left
1520560836481: 101227 artists left
1520560837482: 101177 artists left
1520560838485: 101127 artists left
1520560839487: 101077 artists left
1520560840488: 101027 artists left
1520560841489: 100977 artists left
1520560842491: 100927 artists left
1520560843494: 100877 artists left
1520560844495: 100827 artists left
1520560845497: 100777 artists left
1520560846498: 100727 artists left
1520560847500: 100677 artists left
1520560848503: 100627 artists left
1520560849504: 100577 artists left
1520560850506: 100527 artists left
1520560851508: 100477 artists left
1520560852510: 100427 artists left
1520560853513: 100377 artists left
1520560854515: 100327 artists left
1520560855517: 100277 artists left
1520560856519: 100227 artists left
1520560857521: 100177 artists left
1520560858524: 100127 artists left
1520560859525: 100077 artists left
1520560860526: 100027 artists left
1520560861526: 99977 artists left
1520560862528: 99927 artists left
1520560863531: 99877 artists left
1520560864532: 99827 artists left
1520560865533: 99777 artists left
1520560866535: 99727 artists left
1520560867538: 99677 artists left
1520560868540: 99627 artists left
1520560869542: 99577 artists left
1520560870544: 99527 artists left
1520560871545: 99477 artists left
1520560872546: 99427 artists left
1520560873550: 99377 artists left
1520560874552: 99327 artists left
1520560875554: 99277 artists left
1520560876555: 99227 artists left
1520560877557: 99177 artists left
1520560878559: 99127 artists left
1520560879561: 99077 artists left
1520560880563: 99027 artists left
1520560881565: 98977 artists left
1520560882567: 98927 artists left
1520560883570: 98877 artists left
1520560884572: 98827 artists left
1520560885574: 98777 artists left
1520560886576: 98727 artists left
1520560887577: 98677 artists left
1520560888579: 98627 artists left
1520560889581: 98577 artists left
1520560890582: 98527 artists left
1520560891584: 98477 artists left
1520560892585: 98427 artists left
1520560893588: 98377 artists left
1520560894589: 98327 artists left
1520560895591: 98277 artists left
1520560896593: 98227 artists left
1520560897597: 98177 artists left
1520560898600: 98127 artists left
1520560899602: 98077 artists left
1520560900603: 98027 artists left
1520560901605: 97977 artists left
1520560902606: 97927 artists left
1520560903608: 97877 artists left
1520560904610: 97827 artists left
1520560905611: 97777 artists left
1520560906613: 97727 artists left
1520560907615: 97677 artists left
1520560908617: 97627 artists left
1520560909619: 97577 artists left
1520560910620: 97527 artists left
1520560911621: 97477 artists left
1520560912622: 97427 artists left
1520560913624: 97377 artists left
1520560914626: 97327 artists left
1520560915627: 97277 artists left
1520560916628: 97227 artists left
1520560917629: 97177 artists left
1520560918631: 97127 artists left
1520560919638: 97077 artists left
1520560920639: 97027 artists left
1520560921640: 96977 artists left
1520560922641: 96927 artists left
1520560923644: 96877 artists left
1520560924646: 96827 artists left
1520560925646: 96777 artists left
1520560926648: 96727 artists left
1520560927649: 96677 artists left
1520560928652: 96627 artists left
1520560929652: 96577 artists left
1520560930653: 96527 artists left
1520560931655: 96477 artists left
1520560932657: 96427 artists left
1520560933659: 96377 artists left
1520560934661: 96327 artists left
1520560935663: 96277 artists left
1520560936665: 96227 artists left
1520560937667: 96177 artists left
1520560938670: 96127 artists left
1520560939672: 96077 artists left
1520560940673: 96027 artists left
1520560941675: 95977 artists left
1520560942676: 95927 artists left
1520560943679: 95877 artists left
1520560944681: 95827 artists left
1520560945682: 95777 artists left
1520560946684: 95727 artists left
1520560947685: 95677 artists left
1520560948688: 95627 artists left
1520560949689: 95577 artists left
1520560950691: 95527 artists left
1520560951693: 95477 artists left
1520560952695: 95427 artists left
1520560953697: 95377 artists left
1520560954699: 95327 artists left
1520560955701: 95277 artists left
1520560956703: 95227 artists left
1520560957705: 95177 artists left
1520560958708: 95127 artists left
1520560959710: 95077 artists left
1520560960711: 95027 artists left
1520560961713: 94977 artists left
1520560962714: 94927 artists left
1520560963717: 94877 artists left
1520560964719: 94827 artists left
1520560965719: 94777 artists left
1520560966721: 94727 artists left
1520560967723: 94677 artists left
1520560968726: 94627 artists left
1520560969727: 94577 artists left
1520560970729: 94527 artists left
1520560971731: 94477 artists left
1520560972733: 94427 artists left
1520560973736: 94377 artists left
1520560974738: 94327 artists left
1520560975740: 94277 artists left
1520560976741: 94227 artists left
1520560977742: 94177 artists left
1520560978745: 94127 artists left
1520560979746: 94077 artists left
1520560980747: 94027 artists left
1520560981749: 93977 artists left
1520560982751: 93927 artists left
1520560983752: 93877 artists left
1520560984753: 93827 artists left
1520560985755: 93777 artists left
1520560986757: 93727 artists left
1520560987758: 93677 artists left
1520560988760: 93627 artists left
1520560989762: 93577 artists left
1520560990763: 93527 artists left
1520560991765: 93477 artists left
1520560992767: 93427 artists left
1520560993769: 93377 artists left
1520560994770: 93327 artists left
1520560995771: 93277 artists left
1520560996773: 93227 artists left
1520560997773: 93177 artists left
1520560998775: 93127 artists left
1520560999776: 93077 artists left
1520561000778: 93027 artists left
1520561001780: 92977 artists left
1520561002781: 92927 artists left
1520561003784: 92877 artists left
1520561004786: 92827 artists left
1520561005787: 92777 artists left
1520561006789: 92727 artists left
1520561007791: 92677 artists left
1520561008793: 92627 artists left
1520561009795: 92577 artists left
1520561010797: 92527 artists left
1520561011797: 92477 artists left
1520561012799: 92427 artists left
1520561013802: 92377 artists left
1520561014804: 92327 artists left
1520561015805: 92277 artists left
1520561016808: 92227 artists left
1520561017809: 92177 artists left
1520561018812: 92127 artists left
1520561019813: 92077 artists left
1520561020815: 92027 artists left
1520561021817: 91977 artists left
1520561022819: 91927 artists left
1520561023821: 91877 artists left
1520561024823: 91827 artists left
1520561025824: 91777 artists left
1520561026826: 91727 artists left
1520561027827: 91677 artists left
1520561028829: 91627 artists left
1520561029831: 91577 artists left
1520561030832: 91527 artists left
1520561031833: 91477 artists left
1520561032834: 91427 artists left
1520561033837: 91377 artists left
1520561034838: 91327 artists left
1520561035846: 91277 artists left
1520561036848: 91227 artists left
1520561037848: 91177 artists left
1520561038850: 91127 artists left
1520561039852: 91077 artists left
1520561040853: 91027 artists left
1520561041855: 90977 artists left
1520561042855: 90927 artists left
1520561043857: 90877 artists left
1520561044859: 90827 artists left
1520561045860: 90777 artists left
1520561046861: 90727 artists left
