Starting data collection at: 1521079202063
Connecting to database...
Connected
Spotify access token retrieved
Selected 102877 IDs from artist_info table
1521079203546: 102877 artists left
1521079204549: 102827 artists left
1521079205550: 102777 artists left
1521079206552: 102727 artists left
1521079207554: 102677 artists left
1521079208559: 102627 artists left
1521079209568: 102577 artists left
1521079210570: 102527 artists left
1521079211571: 102477 artists left
1521079212573: 102427 artists left
1521079213575: 102377 artists left
1521079214577: 102327 artists left
1521079215578: 102277 artists left
1521079216581: 102227 artists left
1521079217582: 102177 artists left
1521079218584: 102127 artists left
1521079219585: 102077 artists left
1521079220585: 102027 artists left
1521079221587: 101977 artists left
1521079222589: 101927 artists left
1521079223592: 101877 artists left
1521079224595: 101827 artists left
1521079225596: 101777 artists left
1521079226618: 101727 artists left
1521079227621: 101677 artists left
1521079228625: 101627 artists left
1521079229626: 101577 artists left
1521079230629: 101527 artists left
1521079231632: 101477 artists left
1521079232640: 101427 artists left
1521079233642: 101377 artists left
1521079234644: 101327 artists left
1521079235646: 101277 artists left
1521079236648: 101227 artists left
1521079237650: 101177 artists left
1521079238653: 101127 artists left
1521079239655: 101077 artists left
1521079240656: 101027 artists left
1521079241659: 100977 artists left
1521079242661: 100927 artists left
1521079243663: 100877 artists left
1521079244667: 100827 artists left
1521079245669: 100777 artists left
1521079246670: 100727 artists left
1521079247672: 100677 artists left
1521079248674: 100627 artists left
1521079249677: 100577 artists left
1521079250678: 100527 artists left
1521079251679: 100477 artists left
1521079252682: 100427 artists left
1521079253685: 100377 artists left
1521079254686: 100327 artists left
1521079255688: 100277 artists left
1521079256689: 100227 artists left
1521079257691: 100177 artists left
1521079258694: 100127 artists left
1521079259696: 100077 artists left
1521079260698: 100027 artists left
1521079261700: 99977 artists left
1521079262701: 99927 artists left
1521079263704: 99877 artists left
1521079264705: 99827 artists left
1521079265707: 99777 artists left
1521079266709: 99727 artists left
1521079267710: 99677 artists left
1521079268713: 99627 artists left
1521079269715: 99577 artists left
1521079270717: 99527 artists left
1521079271719: 99477 artists left
1521079272721: 99427 artists left
1521079273724: 99377 artists left
1521079274726: 99327 artists left
1521079275727: 99277 artists left
1521079276729: 99227 artists left
1521079277732: 99177 artists left
1521079278735: 99127 artists left
1521079279736: 99077 artists left
1521079280739: 99027 artists left
1521079281740: 98977 artists left
